ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710118642459	 	3.2.1
REQUEST	2082		GET_produtos	1710118707526	1710118707530	OK	 
USER	Buscar usuários	2065	START	1710118707566	1710118707566
USER	Buscar produtos	2083	START	1710118707566	1710118707566
REQUEST	2083		GET_produtos	1710118707567	1710118707571	OK	 
REQUEST	2065		GET_usuarios	1710118707567	1710118707572	OK	 
USER	Buscar produtos	1891	END	1710118702685	1710118707596
USER	Buscar produtos	2084	START	1710118707606	1710118707606
REQUEST	2084		GET_produtos	1710118707606	1710118707607	OK	 
USER	Buscar produtos	1854	END	1710118701705	1710118707616
USER	Buscar usuários	1875	END	1710118702906	1710118707636
USER	Buscar usuários	2066	START	1710118707636	1710118707636
REQUEST	2066		GET_usuarios	1710118707637	1710118707641	OK	 
USER	Buscar produtos	2085	START	1710118707646	1710118707646
REQUEST	2085		GET_produtos	1710118707646	1710118707648	OK	 
USER	Buscar usuários	1874	END	1710118702825	1710118707656
USER	Buscar usuários	1906	END	1710118703355	1710118707687
USER	Buscar produtos	1934	END	1710118703846	1710118707687
USER	Buscar produtos	2086	START	1710118707687	1710118707687
REQUEST	2086		GET_produtos	1710118707687	1710118707691	OK	 
USER	Buscar usuários	2067	START	1710118707706	1710118707706
REQUEST	2067		GET_usuarios	1710118707707	1710118707710	OK	 
USER	Buscar produtos	2087	START	1710118707726	1710118707726
REQUEST	2087		GET_produtos	1710118707726	1710118707729	OK	 
USER	Buscar produtos	1968	END	1710118704646	1710118707746
USER	Buscar usuários	1878	END	1710118703136	1710118707746
USER	Buscar produtos	2088	START	1710118707766	1710118707766
REQUEST	2088		GET_produtos	1710118707766	1710118707768	OK	 
USER	Buscar usuários	2068	START	1710118707786	1710118707786
REQUEST	2068		GET_usuarios	1710118707786	1710118707788	OK	 
USER	Buscar usuários	1876	END	1710118702976	1710118707796
USER	Buscar usuários	1952	END	1710118704856	1710118707796
USER	Buscar produtos	2089	START	1710118707806	1710118707806
REQUEST	2089		GET_produtos	1710118707807	1710118707809	OK	 
USER	Buscar produtos	2090	START	1710118707846	1710118707846
REQUEST	2090		GET_produtos	1710118707847	1710118707848	OK	 
USER	Buscar usuários	2069	START	1710118707856	1710118707856
REQUEST	2069		GET_usuarios	1710118707856	1710118707857	OK	 
USER	Buscar produtos	1937	END	1710118703966	1710118707885
USER	Buscar produtos	2091	START	1710118707885	1710118707885
REQUEST	2091		GET_produtos	1710118707886	1710118707887	OK	 
USER	Buscar usuários	2070	START	1710118707926	1710118707926
USER	Buscar produtos	2092	START	1710118707926	1710118707926
REQUEST	2092		GET_produtos	1710118707926	1710118707928	OK	 
REQUEST	2070		GET_usuarios	1710118707926	1710118707928	OK	 
USER	Buscar produtos	2093	START	1710118707966	1710118707966
REQUEST	2093		GET_produtos	1710118707967	1710118707970	OK	 
USER	Buscar produtos	1966	END	1710118704566	1710118707976
USER	Buscar produtos	1927	END	1710118703566	1710118707986
USER	Buscar usuários	2071	START	1710118707996	1710118707996
REQUEST	2071		GET_usuarios	1710118707996	1710118708000	OK	 
USER	Buscar produtos	2094	START	1710118708006	1710118708006
REQUEST	2094		GET_produtos	1710118708006	1710118708008	OK	 
USER	Buscar produtos	1932	END	1710118703766	1710118708046
USER	Buscar produtos	2095	START	1710118708046	1710118708046
REQUEST	2095		GET_produtos	1710118708046	1710118708051	OK	 
USER	Buscar usuários	2072	START	1710118708066	1710118708066
REQUEST	2072		GET_usuarios	1710118708066	1710118708070	OK	 
USER	Buscar produtos	1888	END	1710118702566	1710118708076
USER	Buscar usuários	1983	END	1710118705286	1710118708076
USER	Buscar produtos	1938	END	1710118704005	1710118708086
USER	Buscar produtos	2096	START	1710118708086	1710118708086
REQUEST	2096		GET_produtos	1710118708086	1710118708089	OK	 
USER	Buscar produtos	1880	END	1710118702246	1710118708106
USER	Buscar usuários	1953	END	1710118704926	1710118708116
USER	Buscar produtos	2097	START	1710118708126	1710118708126
REQUEST	2097		GET_produtos	1710118708126	1710118708130	OK	 
USER	Buscar usuários	2073	START	1710118708136	1710118708136
REQUEST	2073		GET_usuarios	1710118708136	1710118708139	OK	 
USER	Buscar produtos	1893	END	1710118702766	1710118708166
USER	Buscar produtos	2098	START	1710118708166	1710118708166
REQUEST	2098		GET_produtos	1710118708166	1710118708169	OK	 
USER	Buscar produtos	1885	END	1710118702445	1710118708195
USER	Buscar produtos	1940	END	1710118704086	1710118708195
USER	Buscar usuários	1947	END	1710118704496	1710118708206
USER	Buscar usuários	2074	START	1710118708206	1710118708206
USER	Buscar produtos	2099	START	1710118708206	1710118708206
REQUEST	2074		GET_usuarios	1710118708206	1710118708208	OK	 
REQUEST	2099		GET_produtos	1710118708206	1710118708208	OK	 
USER	Buscar usuários	1955	END	1710118705066	1710118708236
USER	Buscar produtos	2114	START	1710118708255	1710118708255
REQUEST	2114		GET_produtos	1710118708255	1710118708257	OK	 
USER	Buscar usuários	1909	END	1710118703566	1710118708286
USER	Buscar produtos	1896	END	1710118702886	1710118708286
USER	Buscar usuários	2100	START	1710118708286	1710118708286
REQUEST	2100		GET_usuarios	1710118708286	1710118708288	OK	 
USER	Buscar usuários	1916	END	1710118704066	1710118708296
USER	Buscar produtos	2115	START	1710118708296	1710118708296
REQUEST	2115		GET_produtos	1710118708296	1710118708297	OK	 
USER	Buscar usuários	1910	END	1710118703636	1710118708326
USER	Buscar produtos	2116	START	1710118708336	1710118708336
REQUEST	2116		GET_produtos	1710118708336	1710118708337	OK	 
USER	Buscar produtos	1886	END	1710118702486	1710118708346
USER	Buscar usuários	1907	END	1710118703426	1710118708346
USER	Buscar produtos	1895	END	1710118702846	1710118708356
USER	Buscar usuários	2101	START	1710118708355	1710118708355
REQUEST	2101		GET_usuarios	1710118708356	1710118708358	OK	 
USER	Buscar produtos	2117	START	1710118708376	1710118708376
REQUEST	2117		GET_produtos	1710118708376	1710118708378	OK	 
USER	Buscar usuários	1990	END	1710118705786	1710118708385
USER	Buscar usuários	1915	END	1710118703996	1710118708406
USER	Buscar produtos	2118	START	1710118708416	1710118708416
REQUEST	2118		GET_produtos	1710118708416	1710118708418	OK	 
USER	Buscar produtos	1977	END	1710118705006	1710118708425
USER	Buscar usuários	2102	START	1710118708425	1710118708425
REQUEST	2102		GET_usuarios	1710118708425	1710118708427	OK	 
USER	Buscar produtos	2119	START	1710118708456	1710118708456
REQUEST	2119		GET_produtos	1710118708456	1710118708458	OK	 
USER	Buscar produtos	1959	END	1710118704285	1710118708466
USER	Buscar usuários	1944	END	1710118704285	1710118708476
USER	Buscar usuários	1918	END	1710118704205	1710118708476
USER	Buscar produtos	1890	END	1710118702646	1710118708485
USER	Buscar usuários	2103	START	1710118708496	1710118708496
USER	Buscar produtos	2120	START	1710118708496	1710118708496
REQUEST	2120		GET_produtos	1710118708496	1710118708498	OK	 
REQUEST	2103		GET_usuarios	1710118708496	1710118708499	OK	 
USER	Buscar produtos	1958	END	1710118704246	1710118708535
USER	Buscar produtos	2121	START	1710118708535	1710118708535
REQUEST	2121		GET_produtos	1710118708536	1710118708538	OK	 
USER	Buscar produtos	1924	END	1710118703446	1710118708546
USER	Buscar produtos	1920	END	1710118703286	1710118708546
USER	Buscar produtos	1925	END	1710118703486	1710118708546
USER	Buscar usuários	1914	END	1710118703926	1710118708546
USER	Buscar usuários	2104	START	1710118708566	1710118708566
REQUEST	2104		GET_usuarios	1710118708567	1710118708571	OK	 
USER	Buscar produtos	2122	START	1710118708576	1710118708576
REQUEST	2122		GET_produtos	1710118708576	1710118708578	OK	 
USER	Buscar produtos	2123	START	1710118708616	1710118708616
REQUEST	2123		GET_produtos	1710118708617	1710118708620	OK	 
USER	Buscar produtos	1897	END	1710118702926	1710118708626
USER	Buscar usuários	2105	START	1710118708636	1710118708636
REQUEST	2105		GET_usuarios	1710118708636	1710118708639	OK	 
USER	Buscar produtos	1931	END	1710118703726	1710118708645
USER	Buscar produtos	2124	START	1710118708656	1710118708656
REQUEST	2124		GET_produtos	1710118708656	1710118708658	OK	 
USER	Buscar produtos	1898	END	1710118702966	1710118708696
USER	Buscar produtos	2125	START	1710118708696	1710118708696
REQUEST	2125		GET_produtos	1710118708697	1710118708701	OK	 
USER	Buscar usuários	1957	END	1710118705206	1710118708705
USER	Buscar usuários	1948	END	1710118704566	1710118708706
USER	Buscar usuários	2106	START	1710118708716	1710118708716
REQUEST	2106		GET_usuarios	1710118708716	1710118708719	OK	 
USER	Buscar produtos	1933	END	1710118703806	1710118708726
USER	Buscar produtos	2126	START	1710118708736	1710118708736
REQUEST	2126		GET_produtos	1710118708736	1710118708739	OK	 
USER	Buscar produtos	2002	END	1710118705445	1710118708745
USER	Buscar usuários	1956	END	1710118705135	1710118708756
USER	Buscar usuários	1984	END	1710118705356	1710118708766
USER	Buscar produtos	2127	START	1710118708776	1710118708776
REQUEST	2127		GET_produtos	1710118708776	1710118708778	OK	 
USER	Buscar produtos	1929	END	1710118703645	1710118708786
USER	Buscar usuários	2107	START	1710118708786	1710118708786
REQUEST	2107		GET_usuarios	1710118708786	1710118708788	OK	 
USER	Buscar produtos	1979	END	1710118705086	1710118708795
USER	Buscar usuários	1994	END	1710118706065	1710118708816
USER	Buscar produtos	1894	END	1710118702806	1710118708816
USER	Buscar produtos	2128	START	1710118708816	1710118708816
REQUEST	2128		GET_produtos	1710118708817	1710118708819	OK	 
USER	Buscar produtos	1900	END	1710118703046	1710118708835
USER	Buscar produtos	1960	END	1710118704326	1710118708835
USER	Buscar produtos	2003	END	1710118705486	1710118708835
USER	Buscar produtos	1964	END	1710118704486	1710118708835
USER	Buscar produtos	1975	END	1710118704926	1710118708835
USER	Buscar usuários	2108	START	1710118708856	1710118708856
USER	Buscar produtos	2129	START	1710118708856	1710118708856
REQUEST	2129		GET_produtos	1710118708856	1710118708858	OK	 
REQUEST	2108		GET_usuarios	1710118708856	1710118708859	OK	 
USER	Buscar produtos	1928	END	1710118703606	1710118708875
USER	Buscar usuários	1986	END	1710118705496	1710118708886
USER	Buscar produtos	2130	START	1710118708896	1710118708896
REQUEST	2130		GET_produtos	1710118708896	1710118708897	OK	 
USER	Buscar produtos	1980	END	1710118705125	1710118708916
USER	Buscar usuários	1987	END	1710118705566	1710118708925
USER	Buscar usuários	2109	START	1710118708925	1710118708925
REQUEST	2109		GET_usuarios	1710118708925	1710118708927	OK	 
USER	Buscar produtos	2131	START	1710118708935	1710118708935
REQUEST	2131		GET_produtos	1710118708936	1710118708938	OK	 
USER	Buscar produtos	2011	END	1710118705805	1710118708956
USER	Buscar usuários	1993	END	1710118705996	1710118708976
USER	Buscar produtos	2132	START	1710118708976	1710118708976
REQUEST	2132		GET_produtos	1710118708976	1710118708978	OK	 
USER	Buscar usuários	2110	START	1710118708996	1710118708996
REQUEST	2110		GET_usuarios	1710118708996	1710118708998	OK	 
USER	Buscar produtos	1923	END	1710118703406	1710118709016
USER	Buscar produtos	2133	START	1710118709016	1710118709016
REQUEST	2133		GET_produtos	1710118709016	1710118709018	OK	 
USER	Buscar produtos	1942	END	1710118704166	1710118709056
USER	Buscar produtos	2134	START	1710118709056	1710118709056
REQUEST	2134		GET_produtos	1710118709056	1710118709058	OK	 
USER	Buscar produtos	1970	END	1710118704726	1710118709065
USER	Buscar usuários	2111	START	1710118709065	1710118709065
REQUEST	2111		GET_usuarios	1710118709065	1710118709068	OK	 
USER	Buscar produtos	2006	END	1710118705605	1710118709095
USER	Buscar produtos	2135	START	1710118709095	1710118709095
REQUEST	2135		GET_produtos	1710118709096	1710118709098	OK	 
USER	Buscar produtos	2004	END	1710118705526	1710118709126
USER	Buscar usuários	2112	START	1710118709136	1710118709136
USER	Buscar produtos	2136	START	1710118709136	1710118709136
REQUEST	2112		GET_usuarios	1710118709136	1710118709140	OK	 
REQUEST	2136		GET_produtos	1710118709136	1710118709141	OK	 
USER	Buscar produtos	1919	END	1710118703246	1710118709146
USER	Buscar usuários	1954	END	1710118704995	1710118709155
USER	Buscar usuários	1996	END	1710118706206	1710118709176
USER	Buscar produtos	2137	START	1710118709176	1710118709176
REQUEST	2137		GET_produtos	1710118709177	1710118709180	OK	 
USER	Buscar usuários	2113	START	1710118709217	1710118709217
USER	Buscar produtos	2138	START	1710118709217	1710118709217
USER	Buscar produtos	1963	END	1710118704446	1710118709217
REQUEST	2138		GET_produtos	1710118709218	1710118709221	OK	 
REQUEST	2113		GET_usuarios	1710118709217	1710118709222	OK	 
USER	Buscar produtos	1981	END	1710118705166	1710118709226
USER	Buscar usuários	1949	END	1710118704636	1710118709235
USER	Buscar produtos	1973	END	1710118704846	1710118709245
USER	Buscar produtos	1999	END	1710118705326	1710118709246
USER	Buscar produtos	2007	END	1710118705646	1710118709246
USER	Buscar produtos	2154	START	1710118709246	1710118709246
REQUEST	2154		GET_produtos	1710118709246	1710118709248	OK	 
USER	Buscar usuários	1988	END	1710118705636	1710118709266
USER	Buscar usuários	2139	START	1710118709276	1710118709276
REQUEST	2139		GET_usuarios	1710118709276	1710118709279	OK	 
USER	Buscar produtos	2155	START	1710118709286	1710118709286
REQUEST	2155		GET_produtos	1710118709286	1710118709289	OK	 
USER	Buscar produtos	1967	END	1710118704607	1710118709306
USER	Buscar produtos	1974	END	1710118704886	1710118709327
USER	Buscar produtos	2156	START	1710118709327	1710118709327
REQUEST	2156		GET_produtos	1710118709327	1710118709331	OK	 
USER	Buscar usuários	2140	START	1710118709346	1710118709346
REQUEST	2140		GET_usuarios	1710118709346	1710118709350	OK	 
USER	Buscar produtos	2157	START	1710118709366	1710118709366
REQUEST	2157		GET_produtos	1710118709366	1710118709370	OK	 
USER	Buscar produtos	2158	START	1710118709406	1710118709406
USER	Buscar usuários	2141	START	1710118709406	1710118709406
REQUEST	2141		GET_usuarios	1710118709406	1710118709408	OK	 
REQUEST	2158		GET_produtos	1710118709406	1710118709408	OK	 
USER	Buscar produtos	2001	END	1710118705405	1710118709416
USER	Buscar produtos	2159	START	1710118709445	1710118709445
REQUEST	2159		GET_produtos	1710118709445	1710118709447	OK	 
USER	Buscar usuários	2142	START	1710118709475	1710118709475
REQUEST	2142		GET_usuarios	1710118709475	1710118709477	OK	 
USER	Buscar produtos	2160	START	1710118709485	1710118709485
REQUEST	2160		GET_produtos	1710118709486	1710118709491	OK	 
USER	Buscar produtos	2161	START	1710118709525	1710118709525
REQUEST	2161		GET_produtos	1710118709526	1710118709527	OK	 
USER	Buscar produtos	2016	END	1710118706006	1710118709546
USER	Buscar usuários	2143	START	1710118709546	1710118709546
REQUEST	2143		GET_usuarios	1710118709546	1710118709548	OK	 
USER	Buscar produtos	2162	START	1710118709565	1710118709565
REQUEST	2162		GET_produtos	1710118709566	1710118709569	OK	 
USER	Buscar produtos	1969	END	1710118704686	1710118709596
USER	Buscar usuários	2065	END	1710118707566	1710118709606
USER	Buscar produtos	2163	START	1710118709606	1710118709606
USER	Buscar usuários	2144	START	1710118709606	1710118709606
REQUEST	2163		GET_produtos	1710118709606	1710118709608	OK	 
REQUEST	2144		GET_usuarios	1710118709606	1710118709609	OK	 
USER	Buscar produtos	1965	END	1710118704526	1710118709616
USER	Buscar produtos	2164	START	1710118709646	1710118709646
REQUEST	2164		GET_produtos	1710118709646	1710118709650	OK	 
USER	Buscar usuários	2145	START	1710118709676	1710118709676
REQUEST	2145		GET_usuarios	1710118709676	1710118709679	OK	 
USER	Buscar produtos	2165	START	1710118709685	1710118709685
REQUEST	2165		GET_produtos	1710118709685	1710118709687	OK	 
USER	Buscar produtos	1998	END	1710118705286	1710118709696
USER	Buscar produtos	2166	START	1710118709726	1710118709726
REQUEST	2166		GET_produtos	1710118709726	1710118709729	OK	 
USER	Buscar usuários	2146	START	1710118709746	1710118709746
REQUEST	2146		GET_usuarios	1710118709746	1710118709747	OK	 
USER	Buscar produtos	2017	END	1710118706046	1710118709766
USER	Buscar usuários	2025	END	1710118706496	1710118709766
USER	Buscar produtos	2167	START	1710118709766	1710118709766
REQUEST	2167		GET_produtos	1710118709767	1710118709769	OK	 
USER	Buscar usuários	1985	END	1710118705426	1710118709785
USER	Buscar usuários	1991	END	1710118705855	1710118709785
USER	Buscar usuários	2147	START	1710118709806	1710118709806
USER	Buscar produtos	2168	START	1710118709806	1710118709806
REQUEST	2147		GET_usuarios	1710118709806	1710118709808	OK	 
REQUEST	2168		GET_produtos	1710118709806	1710118709809	OK	 
USER	Buscar usuários	2027	END	1710118706636	1710118709816
USER	Buscar usuários	2062	END	1710118707356	1710118709846
USER	Buscar produtos	2169	START	1710118709845	1710118709845
REQUEST	2169		GET_produtos	1710118709846	1710118709848	OK	 
USER	Buscar produtos	1943	END	1710118704205	1710118709866
USER	Buscar produtos	1935	END	1710118703886	1710118709876
USER	Buscar usuários	2148	START	1710118709876	1710118709876
REQUEST	2148		GET_usuarios	1710118709876	1710118709878	OK	 
USER	Buscar produtos	2170	START	1710118709886	1710118709886
REQUEST	2170		GET_produtos	1710118709886	1710118709888	OK	 
USER	Buscar usuários	2028	END	1710118706706	1710118709906
USER	Buscar produtos	1939	END	1710118704046	1710118709917
USER	Buscar produtos	2171	START	1710118709926	1710118709926
REQUEST	2171		GET_produtos	1710118709927	1710118709931	OK	 
USER	Buscar produtos	1961	END	1710118704366	1710118709936
USER	Buscar usuários	2061	END	1710118707286	1710118709946
USER	Buscar usuários	2149	START	1710118709946	1710118709946
REQUEST	2149		GET_usuarios	1710118709946	1710118709950	OK	 
USER	Buscar produtos	1978	END	1710118705045	1710118709956
USER	Buscar produtos	2172	START	1710118709965	1710118709965
REQUEST	2172		GET_produtos	1710118709966	1710118709968	OK	 
USER	Buscar produtos	1982	END	1710118705206	1710118709975
USER	Buscar produtos	1972	END	1710118704806	1710118709996
USER	Buscar produtos	2000	END	1710118705365	1710118709996
USER	Buscar usuários	2070	END	1710118707926	1710118710005
USER	Buscar usuários	2150	START	1710118710005	1710118710005
USER	Buscar produtos	2173	START	1710118710005	1710118710005
REQUEST	2150		GET_usuarios	1710118710005	1710118710007	OK	 
REQUEST	2173		GET_produtos	1710118710005	1710118710008	OK	 
USER	Buscar produtos	1962	END	1710118704406	1710118710047
USER	Buscar produtos	2174	START	1710118710047	1710118710047
REQUEST	2174		GET_produtos	1710118710047	1710118710050	OK	 
USER	Buscar produtos	2012	END	1710118705846	1710118710056
USER	Buscar usuários	1989	END	1710118705706	1710118710076
USER	Buscar usuários	2151	START	1710118710076	1710118710076
REQUEST	2151		GET_usuarios	1710118710076	1710118710080	OK	 
USER	Buscar produtos	2175	START	1710118710086	1710118710086
REQUEST	2175		GET_produtos	1710118710086	1710118710089	OK	 
USER	Buscar usuários	2066	END	1710118707636	1710118710095
USER	Buscar produtos	2176	START	1710118710126	1710118710126
REQUEST	2176		GET_produtos	1710118710126	1710118710129	OK	 
USER	Buscar usuários	2152	START	1710118710146	1710118710146
REQUEST	2152		GET_usuarios	1710118710147	1710118710151	OK	 
USER	Buscar produtos	2177	START	1710118710165	1710118710165
REQUEST	2177		GET_produtos	1710118710165	1710118710167	OK	 
USER	Buscar produtos	1971	END	1710118704766	1710118710175
USER	Buscar usuários	2067	END	1710118707706	1710118710206
USER	Buscar usuários	2153	START	1710118710206	1710118710206
USER	Buscar produtos	2178	START	1710118710206	1710118710206
REQUEST	2178		GET_produtos	1710118710206	1710118710208	OK	 
REQUEST	2153		GET_usuarios	1710118710206	1710118710209	OK	 
USER	Buscar produtos	2194	START	1710118710246	1710118710246
REQUEST	2194		GET_produtos	1710118710246	1710118710248	OK	 
USER	Buscar usuários	2179	START	1710118710276	1710118710276
REQUEST	2179		GET_usuarios	1710118710276	1710118710278	OK	 
USER	Buscar produtos	2195	START	1710118710285	1710118710285
REQUEST	2195		GET_produtos	1710118710286	1710118710287	OK	 
USER	Buscar produtos	2196	START	1710118710326	1710118710326
REQUEST	2196		GET_produtos	1710118710326	1710118710327	OK	 
USER	Buscar produtos	1997	END	1710118705246	1710118710345
USER	Buscar usuários	2180	START	1710118710345	1710118710345
REQUEST	2180		GET_usuarios	1710118710346	1710118710347	OK	 
USER	Buscar produtos	2197	START	1710118710366	1710118710366
REQUEST	2197		GET_produtos	1710118710366	1710118710368	OK	 
USER	Buscar produtos	2005	END	1710118705566	1710118710376
USER	Buscar produtos	2077	END	1710118707326	1710118710386
USER	Buscar produtos	2198	START	1710118710405	1710118710405
REQUEST	2198		GET_produtos	1710118710406	1710118710407	OK	 
USER	Buscar usuários	1995	END	1710118706135	1710118710416
USER	Buscar usuários	2100	END	1710118708286	1710118710416
USER	Buscar usuários	2181	START	1710118710416	1710118710416
REQUEST	2181		GET_usuarios	1710118710416	1710118710418	OK	 
USER	Buscar usuários	2064	END	1710118707495	1710118710426
USER	Buscar usuários	2026	END	1710118706566	1710118710436
USER	Buscar produtos	2010	END	1710118705766	1710118710445
USER	Buscar produtos	2199	START	1710118710445	1710118710445
REQUEST	2199		GET_produtos	1710118710445	1710118710447	OK	 
USER	Buscar usuários	2182	START	1710118710476	1710118710476
REQUEST	2182		GET_usuarios	1710118710476	1710118710477	OK	 
USER	Buscar produtos	2200	START	1710118710486	1710118710486
REQUEST	2200		GET_produtos	1710118710486	1710118710488	OK	 
USER	Buscar produtos	2039	END	1710118706366	1710118710496
USER	Buscar produtos	2057	END	1710118707086	1710118710496
USER	Buscar produtos	2043	END	1710118706526	1710118710526
USER	Buscar produtos	2201	START	1710118710526	1710118710526
REQUEST	2201		GET_produtos	1710118710526	1710118710528	OK	 
USER	Buscar usuários	2069	END	1710118707856	1710118710545
USER	Buscar usuários	2183	START	1710118710545	1710118710545
REQUEST	2183		GET_usuarios	1710118710545	1710118710547	OK	 
USER	Buscar produtos	2202	START	1710118710565	1710118710565
REQUEST	2202		GET_produtos	1710118710566	1710118710568	OK	 
USER	Buscar usuários	2034	END	1710118707136	1710118710576
USER	Buscar usuários	2023	END	1710118706356	1710118710606
USER	Buscar produtos	2203	START	1710118710606	1710118710606
REQUEST	2203		GET_produtos	1710118710606	1710118710608	OK	 
USER	Buscar usuários	2184	START	1710118710615	1710118710615
REQUEST	2184		GET_usuarios	1710118710615	1710118710618	OK	 
USER	Buscar produtos	1976	END	1710118704967	1710118710626
USER	Buscar produtos	2204	START	1710118710646	1710118710646
REQUEST	2204		GET_produtos	1710118710647	1710118710651	OK	 
USER	Buscar usuários	2185	START	1710118710675	1710118710675
REQUEST	2185		GET_usuarios	1710118710676	1710118710679	OK	 
USER	Buscar produtos	2036	END	1710118706246	1710118710686
USER	Buscar usuários	2072	END	1710118708066	1710118710686
USER	Buscar produtos	2205	START	1710118710686	1710118710686
REQUEST	2205		GET_produtos	1710118710686	1710118710688	OK	 
USER	Buscar produtos	2206	START	1710118710726	1710118710726
REQUEST	2206		GET_produtos	1710118710727	1710118710729	OK	 
USER	Buscar produtos	2080	END	1710118707446	1710118710746
USER	Buscar usuários	2186	START	1710118710746	1710118710746
REQUEST	2186		GET_usuarios	1710118710746	1710118710748	OK	 
USER	Buscar produtos	2083	END	1710118707566	1710118710765
USER	Buscar produtos	2207	START	1710118710765	1710118710765
REQUEST	2207		GET_produtos	1710118710766	1710118710767	OK	 
USER	Buscar usuários	2031	END	1710118706926	1710118710776
USER	Buscar usuários	1992	END	1710118705926	1710118710786
USER	Buscar usuários	2102	END	1710118708425	1710118710796
USER	Buscar produtos	2050	END	1710118706806	1710118710806
USER	Buscar produtos	2208	START	1710118710806	1710118710806
REQUEST	2208		GET_produtos	1710118710806	1710118710808	OK	 
USER	Buscar usuários	2073	END	1710118708136	1710118710816
USER	Buscar usuários	2187	START	1710118710816	1710118710816
REQUEST	2187		GET_usuarios	1710118710816	1710118710818	OK	 
USER	Buscar produtos	2013	END	1710118705886	1710118710826
USER	Buscar usuários	2063	END	1710118707426	1710118710836
USER	Buscar usuários	2022	END	1710118706287	1710118710836
USER	Buscar produtos	2209	START	1710118710846	1710118710846
REQUEST	2209		GET_produtos	1710118710846	1710118710848	OK	 
USER	Buscar usuários	2188	START	1710118710876	1710118710876
REQUEST	2188		GET_usuarios	1710118710876	1710118710879	OK	 
USER	Buscar produtos	2210	START	1710118710886	1710118710886
REQUEST	2210		GET_produtos	1710118710886	1710118710889	OK	 
USER	Buscar produtos	2040	END	1710118706405	1710118710896
USER	Buscar produtos	2211	START	1710118710926	1710118710926
REQUEST	2211		GET_produtos	1710118710926	1710118710928	OK	 
USER	Buscar produtos	2045	END	1710118706606	1710118710936
USER	Buscar usuários	2189	START	1710118710946	1710118710946
REQUEST	2189		GET_usuarios	1710118710946	1710118710948	OK	 
USER	Buscar produtos	2037	END	1710118706287	1710118710956
USER	Buscar usuários	2101	END	1710118708355	1710118710965
USER	Buscar usuários	2103	END	1710118708496	1710118710966
USER	Buscar produtos	2212	START	1710118710966	1710118710966
REQUEST	2212		GET_produtos	1710118710966	1710118710968	OK	 
USER	Buscar produtos	2019	END	1710118706126	1710118710995
USER	Buscar usuários	2107	END	1710118708786	1710118711006
USER	Buscar produtos	2213	START	1710118711006	1710118711006
REQUEST	2213		GET_produtos	1710118711006	1710118711007	OK	 
USER	Buscar usuários	2190	START	1710118711016	1710118711016
REQUEST	2190		GET_usuarios	1710118711016	1710118711019	OK	 
USER	Buscar produtos	2021	END	1710118706206	1710118711026
USER	Buscar produtos	2078	END	1710118707365	1710118711026
USER	Buscar produtos	2214	START	1710118711046	1710118711046
REQUEST	2214		GET_produtos	1710118711046	1710118711048	OK	 
USER	Buscar produtos	2015	END	1710118705966	1710118711056
USER	Buscar usuários	2033	END	1710118707066	1710118711056
USER	Buscar usuários	2191	START	1710118711076	1710118711076
REQUEST	2191		GET_usuarios	1710118711076	1710118711079	OK	 
USER	Buscar produtos	2215	START	1710118711085	1710118711085
REQUEST	2215		GET_produtos	1710118711086	1710118711088	OK	 
USER	Buscar produtos	2041	END	1710118706446	1710118711126
USER	Buscar produtos	2216	START	1710118711126	1710118711126
REQUEST	2216		GET_produtos	1710118711126	1710118711129	OK	 
USER	Buscar usuários	2109	END	1710118708925	1710118711145
USER	Buscar usuários	2192	START	1710118711145	1710118711145
REQUEST	2192		GET_usuarios	1710118711146	1710118711148	OK	 
USER	Buscar produtos	2217	START	1710118711166	1710118711166
REQUEST	2217		GET_produtos	1710118711166	1710118711169	OK	 
USER	Buscar produtos	2086	END	1710118707687	1710118711175
USER	Buscar produtos	2008	END	1710118705685	1710118711206
USER	Buscar produtos	2218	START	1710118711206	1710118711206
REQUEST	2218		GET_produtos	1710118711206	1710118711209	OK	 
USER	Buscar usuários	2193	START	1710118711216	1710118711216
REQUEST	2193		GET_usuarios	1710118711217	1710118711220	OK	 
USER	Buscar produtos	2234	START	1710118711246	1710118711246
REQUEST	2234		GET_produtos	1710118711247	1710118711250	OK	 
USER	Buscar produtos	2014	END	1710118705926	1710118711276
USER	Buscar usuários	2030	END	1710118706856	1710118711276
USER	Buscar usuários	2219	START	1710118711276	1710118711276
REQUEST	2219		GET_usuarios	1710118711276	1710118711280	OK	 
USER	Buscar produtos	2235	START	1710118711286	1710118711286
REQUEST	2235		GET_produtos	1710118711286	1710118711288	OK	 
USER	Buscar produtos	2047	END	1710118706686	1710118711316
USER	Buscar usuários	2024	END	1710118706426	1710118711326
USER	Buscar produtos	2236	START	1710118711326	1710118711326
REQUEST	2236		GET_produtos	1710118711327	1710118711331	OK	 
USER	Buscar produtos	2009	END	1710118705726	1710118711336
USER	Buscar produtos	2095	END	1710118708046	1710118711336
USER	Buscar usuários	2220	START	1710118711346	1710118711346
REQUEST	2220		GET_usuarios	1710118711346	1710118711349	OK	 
USER	Buscar produtos	2237	START	1710118711365	1710118711365
REQUEST	2237		GET_produtos	1710118711365	1710118711368	OK	 
USER	Buscar usuários	2221	START	1710118711406	1710118711406
