ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	SimpleSimulation	simplesimulation	1710122537299	 	3.2.1
USER	Buscar usuários	638	END	1710122585574	1710122585579
USER	Buscar usuários	639	START	1710122585635	1710122585635
REQUEST	639		GET_usuarios	1710122585635	1710122585641	OK	 
USER	Buscar usuários	639	END	1710122585635	1710122585641
USER	Buscar usuários	640	START	1710122585684	1710122585684
REQUEST	640		GET_usuarios	1710122585685	1710122585687	OK	 
USER	Buscar usuários	640	END	1710122585684	1710122585688
USER	Buscar usuários	641	START	1710122585744	1710122585744
REQUEST	641		GET_usuarios	1710122585745	1710122585751	OK	 
USER	Buscar usuários	641	END	1710122585744	1710122585751
USER	Buscar usuários	642	START	1710122585795	1710122585795
REQUEST	642		GET_usuarios	1710122585795	1710122585798	OK	 
USER	Buscar usuários	642	END	1710122585795	1710122585798
USER	Buscar usuários	643	START	1710122585854	1710122585854
REQUEST	643		GET_usuarios	1710122585854	1710122585858	OK	 
USER	Buscar usuários	643	END	1710122585854	1710122585859
USER	Buscar usuários	644	START	1710122585904	1710122585904
REQUEST	644		GET_usuarios	1710122585905	1710122585908	OK	 
USER	Buscar usuários	644	END	1710122585904	1710122585909
USER	Buscar usuários	645	START	1710122585965	1710122585965
REQUEST	645		GET_usuarios	1710122585965	1710122585968	OK	 
USER	Buscar usuários	645	END	1710122585965	1710122585968
USER	Buscar usuários	646	START	1710122586014	1710122586014
REQUEST	646		GET_usuarios	1710122586014	1710122586017	OK	 
USER	Buscar usuários	646	END	1710122586014	1710122586018
USER	Buscar usuários	647	START	1710122586075	1710122586075
REQUEST	647		GET_usuarios	1710122586075	1710122586077	OK	 
USER	Buscar usuários	647	END	1710122586075	1710122586078
USER	Buscar usuários	648	START	1710122586134	1710122586134
REQUEST	648		GET_usuarios	1710122586134	1710122586137	OK	 
USER	Buscar usuários	648	END	1710122586134	1710122586137
USER	Buscar usuários	649	START	1710122586184	1710122586184
REQUEST	649		GET_usuarios	1710122586184	1710122586186	OK	 
USER	Buscar usuários	649	END	1710122586184	1710122586186
USER	Buscar usuários	650	START	1710122586245	1710122586245
REQUEST	650		GET_usuarios	1710122586245	1710122586249	OK	 
USER	Buscar usuários	650	END	1710122586245	1710122586249
USER	Buscar usuários	651	START	1710122586294	1710122586294
REQUEST	651		GET_usuarios	1710122586295	1710122586299	OK	 
USER	Buscar usuários	651	END	1710122586294	1710122586299
USER	Buscar usuários	652	START	1710122586354	1710122586354
REQUEST	652		GET_usuarios	1710122586356	1710122586357	OK	 
USER	Buscar usuários	652	END	1710122586354	1710122586358
USER	Buscar usuários	653	START	1710122586405	1710122586405
REQUEST	653		GET_usuarios	1710122586405	1710122586408	OK	 
USER	Buscar usuários	653	END	1710122586405	1710122586409
USER	Buscar usuários	654	START	1710122586464	1710122586464
REQUEST	654		GET_usuarios	1710122586465	1710122586470	OK	 
USER	Buscar usuários	654	END	1710122586464	1710122586470
USER	Buscar usuários	655	START	1710122586514	1710122586514
REQUEST	655		GET_usuarios	1710122586514	1710122586516	OK	 
USER	Buscar usuários	655	END	1710122586514	1710122586517
USER	Buscar usuários	656	START	1710122586574	1710122586574
REQUEST	656		GET_usuarios	1710122586575	1710122586580	OK	 
USER	Buscar usuários	656	END	1710122586574	1710122586580
USER	Buscar usuários	657	START	1710122586635	1710122586635
REQUEST	657		GET_usuarios	1710122586635	1710122586640	OK	 
USER	Buscar usuários	657	END	1710122586635	1710122586641
USER	Buscar usuários	658	START	1710122586684	1710122586684
REQUEST	658		GET_usuarios	1710122586684	1710122586688	OK	 
USER	Buscar usuários	658	END	1710122586684	1710122586688
USER	Buscar usuários	659	START	1710122586745	1710122586745
REQUEST	659		GET_usuarios	1710122586746	1710122586750	OK	 
USER	Buscar usuários	659	END	1710122586745	1710122586751
USER	Buscar usuários	660	START	1710122586794	1710122586794
REQUEST	660		GET_usuarios	1710122586794	1710122586796	OK	 
USER	Buscar usuários	660	END	1710122586794	1710122586797
USER	Buscar usuários	661	START	1710122586854	1710122586854
REQUEST	661		GET_usuarios	1710122586855	1710122586858	OK	 
USER	Buscar usuários	661	END	1710122586854	1710122586858
USER	Buscar usuários	662	START	1710122586904	1710122586904
REQUEST	662		GET_usuarios	1710122586904	1710122586908	OK	 
USER	Buscar usuários	662	END	1710122586904	1710122586908
USER	Buscar usuários	663	START	1710122586964	1710122586964
REQUEST	663		GET_usuarios	1710122586965	1710122586967	OK	 
USER	Buscar usuários	663	END	1710122586964	1710122586967
USER	Buscar usuários	664	START	1710122587014	1710122587014
REQUEST	664		GET_usuarios	1710122587015	1710122587019	OK	 
USER	Buscar usuários	664	END	1710122587014	1710122587020
USER	Buscar usuários	665	START	1710122587075	1710122587075
REQUEST	665		GET_usuarios	1710122587075	1710122587078	OK	 
USER	Buscar usuários	665	END	1710122587075	1710122587079
USER	Buscar usuários	666	START	1710122587134	1710122587134
REQUEST	666		GET_usuarios	1710122587135	1710122587138	OK	 
USER	Buscar usuários	666	END	1710122587134	1710122587138
USER	Buscar usuários	667	START	1710122587185	1710122587185
REQUEST	667		GET_usuarios	1710122587185	1710122587189	OK	 
USER	Buscar usuários	667	END	1710122587185	1710122587190
USER	Buscar usuários	668	START	1710122587244	1710122587244
REQUEST	668		GET_usuarios	1710122587245	1710122587249	OK	 
USER	Buscar usuários	668	END	1710122587244	1710122587249
USER	Buscar usuários	669	START	1710122587294	1710122587294
REQUEST	669		GET_usuarios	1710122587295	1710122587299	OK	 
USER	Buscar usuários	669	END	1710122587294	1710122587300
USER	Buscar usuários	670	START	1710122587354	1710122587354
REQUEST	670		GET_usuarios	1710122587355	1710122587359	OK	 
USER	Buscar usuários	670	END	1710122587354	1710122587360
USER	Buscar usuários	671	START	1710122587404	1710122587404
REQUEST	671		GET_usuarios	1710122587405	1710122587410	OK	 
USER	Buscar usuários	671	END	1710122587404	1710122587410
USER	Buscar usuários	672	START	1710122587464	1710122587464
REQUEST	672		GET_usuarios	1710122587465	1710122587469	OK	 
USER	Buscar usuários	672	END	1710122587464	1710122587469
USER	Buscar usuários	673	START	1710122587514	1710122587514
REQUEST	673		GET_usuarios	1710122587515	1710122587519	OK	 
USER	Buscar usuários	673	END	1710122587514	1710122587520
USER	Buscar usuários	674	START	1710122587574	1710122587574
REQUEST	674		GET_usuarios	1710122587575	1710122587579	OK	 
USER	Buscar usuários	674	END	1710122587574	1710122587580
USER	Buscar usuários	675	START	1710122587635	1710122587635
REQUEST	675		GET_usuarios	1710122587635	1710122587637	OK	 
USER	Buscar usuários	675	END	1710122587635	1710122587638
USER	Buscar usuários	676	START	1710122587684	1710122587684
REQUEST	676		GET_usuarios	1710122587685	1710122587688	OK	 
USER	Buscar usuários	676	END	1710122587684	1710122587688
USER	Buscar usuários	677	START	1710122587745	1710122587745
REQUEST	677		GET_usuarios	1710122587745	1710122587748	OK	 
USER	Buscar usuários	677	END	1710122587745	1710122587748
USER	Buscar usuários	678	START	1710122587795	1710122587795
REQUEST	678		GET_usuarios	1710122587795	1710122587801	OK	 
USER	Buscar usuários	678	END	1710122587795	1710122587801
USER	Buscar usuários	679	START	1710122587854	1710122587854
REQUEST	679		GET_usuarios	1710122587854	1710122587858	OK	 
USER	Buscar usuários	679	END	1710122587854	1710122587858
USER	Buscar usuários	680	START	1710122587904	1710122587904
REQUEST	680		GET_usuarios	1710122587904	1710122587906	OK	 
USER	Buscar usuários	680	END	1710122587904	1710122587907
USER	Buscar usuários	681	START	1710122587964	1710122587964
REQUEST	681		GET_usuarios	1710122587965	1710122587970	OK	 
USER	Buscar usuários	681	END	1710122587964	1710122587970
USER	Buscar usuários	682	START	1710122588014	1710122588014
REQUEST	682		GET_usuarios	1710122588015	1710122588024	OK	 
USER	Buscar usuários	682	END	1710122588014	1710122588025
USER	Buscar usuários	683	START	1710122588074	1710122588074
REQUEST	683		GET_usuarios	1710122588075	1710122588078	OK	 
USER	Buscar usuários	683	END	1710122588074	1710122588079
USER	Buscar usuários	684	START	1710122588135	1710122588135
REQUEST	684		GET_usuarios	1710122588135	1710122588138	OK	 
USER	Buscar usuários	684	END	1710122588135	1710122588138
USER	Buscar usuários	685	START	1710122588184	1710122588184
REQUEST	685		GET_usuarios	1710122588184	1710122588187	OK	 
USER	Buscar usuários	685	END	1710122588184	1710122588187
USER	Buscar usuários	686	START	1710122588234	1710122588234
REQUEST	686		GET_usuarios	1710122588234	1710122588238	OK	 
USER	Buscar usuários	686	END	1710122588234	1710122588239
USER	Buscar usuários	687	START	1710122588284	1710122588284
REQUEST	687		GET_usuarios	1710122588285	1710122588290	OK	 
USER	Buscar usuários	687	END	1710122588284	1710122588290
USER	Buscar usuários	688	START	1710122588345	1710122588345
REQUEST	688		GET_usuarios	1710122588345	1710122588349	OK	 
USER	Buscar usuários	688	END	1710122588345	1710122588350
USER	Buscar usuários	689	START	1710122588395	1710122588395
REQUEST	689		GET_usuarios	1710122588395	1710122588399	OK	 
USER	Buscar usuários	689	END	1710122588395	1710122588400
USER	Buscar usuários	690	START	1710122588445	1710122588445
REQUEST	690		GET_usuarios	1710122588446	1710122588450	OK	 
USER	Buscar usuários	690	END	1710122588445	1710122588451
USER	Buscar usuários	691	START	1710122588495	1710122588495
REQUEST	691		GET_usuarios	1710122588495	1710122588500	OK	 
USER	Buscar usuários	691	END	1710122588495	1710122588500
USER	Buscar usuários	692	START	1710122588554	1710122588554
REQUEST	692		GET_usuarios	1710122588555	1710122588560	OK	 
USER	Buscar usuários	692	END	1710122588554	1710122588560
USER	Buscar usuários	693	START	1710122588605	1710122588605
REQUEST	693		GET_usuarios	1710122588605	1710122588610	OK	 
USER	Buscar usuários	693	END	1710122588605	1710122588611
USER	Buscar usuários	694	START	1710122588654	1710122588654
REQUEST	694		GET_usuarios	1710122588655	1710122588659	OK	 
USER	Buscar usuários	694	END	1710122588654	1710122588660
USER	Buscar usuários	695	START	1710122588704	1710122588704
REQUEST	695		GET_usuarios	1710122588705	1710122588710	OK	 
USER	Buscar usuários	695	END	1710122588704	1710122588710
USER	Buscar usuários	696	START	1710122588764	1710122588764
REQUEST	696		GET_usuarios	1710122588765	1710122588769	OK	 
USER	Buscar usuários	696	END	1710122588764	1710122588770
USER	Buscar usuários	697	START	1710122588814	1710122588814
REQUEST	697		GET_usuarios	1710122588815	1710122588819	OK	 
USER	Buscar usuários	697	END	1710122588814	1710122588820
USER	Buscar usuários	698	START	1710122588865	1710122588865
REQUEST	698		GET_usuarios	1710122588866	1710122588870	OK	 
USER	Buscar usuários	698	END	1710122588865	1710122588871
USER	Buscar usuários	699	START	1710122588914	1710122588914
REQUEST	699		GET_usuarios	1710122588914	1710122588916	OK	 
USER	Buscar usuários	699	END	1710122588914	1710122588917
USER	Buscar usuários	700	START	1710122588974	1710122588974
REQUEST	700		GET_usuarios	1710122588974	1710122588977	OK	 
USER	Buscar usuários	700	END	1710122588974	1710122588978
USER	Buscar usuários	701	START	1710122589024	1710122589024
REQUEST	701		GET_usuarios	1710122589025	1710122589028	OK	 
USER	Buscar usuários	701	END	1710122589024	1710122589029
USER	Buscar usuários	702	START	1710122589074	1710122589074
REQUEST	702		GET_usuarios	1710122589074	1710122589077	OK	 
USER	Buscar usuários	702	END	1710122589074	1710122589077
USER	Buscar usuários	703	START	1710122589134	1710122589134
REQUEST	703		GET_usuarios	1710122589135	1710122589138	OK	 
USER	Buscar usuários	703	END	1710122589134	1710122589138
USER	Buscar usuários	704	START	1710122589184	1710122589184
REQUEST	704		GET_usuarios	1710122589184	1710122589188	OK	 
USER	Buscar usuários	704	END	1710122589184	1710122589188
USER	Buscar usuários	705	START	1710122589234	1710122589234
REQUEST	705		GET_usuarios	1710122589235	1710122589237	OK	 
USER	Buscar usuários	705	END	1710122589234	1710122589238
USER	Buscar usuários	706	START	1710122589284	1710122589284
REQUEST	706		GET_usuarios	1710122589284	1710122589287	OK	 
USER	Buscar usuários	706	END	1710122589284	1710122589288
USER	Buscar usuários	707	START	1710122589344	1710122589344
REQUEST	707		GET_usuarios	1710122589345	1710122589347	OK	 
USER	Buscar usuários	707	END	1710122589344	1710122589347
USER	Buscar usuários	708	START	1710122589395	1710122589395
REQUEST	708		GET_usuarios	1710122589395	1710122589398	OK	 
USER	Buscar usuários	708	END	1710122589395	1710122589398
USER	Buscar usuários	709	START	1710122589444	1710122589444
REQUEST	709		GET_usuarios	1710122589445	1710122589448	OK	 
USER	Buscar usuários	709	END	1710122589444	1710122589448
USER	Buscar usuários	710	START	1710122589494	1710122589494
REQUEST	710		GET_usuarios	1710122589495	1710122589497	OK	 
USER	Buscar usuários	710	END	1710122589494	1710122589497
USER	Buscar usuários	711	START	1710122589555	1710122589555
REQUEST	711		GET_usuarios	1710122589555	1710122589557	OK	 
USER	Buscar usuários	711	END	1710122589555	1710122589557
USER	Buscar usuários	712	START	1710122589604	1710122589604
REQUEST	712		GET_usuarios	1710122589605	1710122589608	OK	 
USER	Buscar usuários	712	END	1710122589604	1710122589608
USER	Buscar usuários	713	START	1710122589654	1710122589654
REQUEST	713		GET_usuarios	1710122589654	1710122589656	OK	 
USER	Buscar usuários	713	END	1710122589654	1710122589656
USER	Buscar usuários	714	START	1710122589704	1710122589704
REQUEST	714		GET_usuarios	1710122589704	1710122589707	OK	 
USER	Buscar usuários	714	END	1710122589704	1710122589707
USER	Buscar usuários	715	START	1710122589764	1710122589764
REQUEST	715		GET_usuarios	1710122589764	1710122589768	OK	 
USER	Buscar usuários	715	END	1710122589764	1710122589768
USER	Buscar usuários	716	START	1710122589814	1710122589814
REQUEST	716		GET_usuarios	1710122589814	1710122589817	OK	 
USER	Buscar usuários	716	END	1710122589814	1710122589818
USER	Buscar usuários	717	START	1710122589864	1710122589864
REQUEST	717		GET_usuarios	1710122589864	1710122589866	OK	 
USER	Buscar usuários	717	END	1710122589864	1710122589867
USER	Buscar usuários	718	START	1710122589914	1710122589914
REQUEST	718		GET_usuarios	1710122589914	1710122589916	OK	 
USER	Buscar usuários	718	END	1710122589914	1710122589916
USER	Buscar usuários	719	START	1710122589974	1710122589974
REQUEST	719		GET_usuarios	1710122589974	1710122589976	OK	 
USER	Buscar usuários	719	END	1710122589974	1710122589976
USER	Buscar usuários	720	START	1710122590024	1710122590024
REQUEST	720		GET_usuarios	1710122590025	1710122590028	OK	 
USER	Buscar usuários	720	END	1710122590024	1710122590028
USER	Buscar usuários	721	START	1710122590075	1710122590075
REQUEST	721		GET_usuarios	1710122590075	1710122590080	OK	 
USER	Buscar usuários	721	END	1710122590075	1710122590080
USER	Buscar usuários	722	START	1710122590134	1710122590134
REQUEST	722		GET_usuarios	1710122590135	1710122590138	OK	 
USER	Buscar usuários	722	END	1710122590134	1710122590139
USER	Buscar usuários	723	START	1710122590184	1710122590184
REQUEST	723		GET_usuarios	1710122590184	1710122590186	OK	 
USER	Buscar usuários	723	END	1710122590184	1710122590186
USER	Buscar usuários	724	START	1710122590234	1710122590234
REQUEST	724		GET_usuarios	1710122590234	1710122590239	OK	 
USER	Buscar usuários	724	END	1710122590234	1710122590239
USER	Buscar usuários	725	START	1710122590285	1710122590285
REQUEST	725		GET_usuarios	1710122590285	1710122590289	OK	 
USER	Buscar usuários	725	END	1710122590285	1710122590289
USER	Buscar usuários	726	START	1710122590335	1710122590335
REQUEST	726		GET_usuarios	1710122590335	1710122590340	OK	 
USER	Buscar usuários	726	END	1710122590335	1710122590340
USER	Buscar usuários	727	START	1710122590384	1710122590384
REQUEST	727		GET_usuarios	1710122590384	1710122590387	OK	 
USER	Buscar usuários	727	END	1710122590384	1710122590387
USER	Buscar usuários	728	START	1710122590435	1710122590435
REQUEST	728		GET_usuarios	1710122590435	1710122590440	OK	 
USER	Buscar usuários	728	END	1710122590435	1710122590440
USER	Buscar usuários	729	START	1710122590485	1710122590485
REQUEST	729		GET_usuarios	1710122590485	1710122590490	OK	 
USER	Buscar usuários	729	END	1710122590485	1710122590490
USER	Buscar usuários	730	START	1710122590534	1710122590534
REQUEST	730		GET_usuarios	1710122590535	1710122590539	OK	 
USER	Buscar usuários	730	END	1710122590534	1710122590539
USER	Buscar usuários	731	START	1710122590584	1710122590584
REQUEST	731		GET_usuarios	1710122590585	1710122590589	OK	 
USER	Buscar usuários	731	END	1710122590584	1710122590589
USER	Buscar usuários	732	START	1710122590635	1710122590635
REQUEST	732		GET_usuarios	1710122590635	1710122590640	OK	 
USER	Buscar usuários	732	END	1710122590635	1710122590641
USER	Buscar usuários	733	START	1710122590684	1710122590684
REQUEST	733		GET_usuarios	1710122590685	1710122590690	OK	 
USER	Buscar usuários	733	END	1710122590684	1710122590690
USER	Buscar usuários	734	START	1710122590734	1710122590734
REQUEST	734		GET_usuarios	1710122590734	1710122590736	OK	 
USER	Buscar usuários	734	END	1710122590734	1710122590737
USER	Buscar usuários	735	START	1710122590784	1710122590784
REQUEST	735		GET_usuarios	1710122590784	1710122590786	OK	 
USER	Buscar usuários	735	END	1710122590784	1710122590786
USER	Buscar usuários	736	START	1710122590834	1710122590834
REQUEST	736		GET_usuarios	1710122590834	1710122590836	OK	 
USER	Buscar usuários	736	END	1710122590834	1710122590836
USER	Buscar usuários	737	START	1710122590884	1710122590884
REQUEST	737		GET_usuarios	1710122590884	1710122590886	OK	 
USER	Buscar usuários	737	END	1710122590884	1710122590886
USER	Buscar usuários	738	START	1710122590934	1710122590934
REQUEST	738		GET_usuarios	1710122590934	1710122590937	OK	 
USER	Buscar usuários	738	END	1710122590934	1710122590937
USER	Buscar usuários	739	START	1710122590984	1710122590984
REQUEST	739		GET_usuarios	1710122590985	1710122590992	OK	 
USER	Buscar usuários	739	END	1710122590984	1710122590993
USER	Buscar usuários	740	START	1710122591035	1710122591035
REQUEST	740		GET_usuarios	1710122591035	1710122591039	OK	 
USER	Buscar usuários	740	END	1710122591035	1710122591040
USER	Buscar usuários	741	START	1710122591084	1710122591084
REQUEST	741		GET_usuarios	1710122591085	1710122591088	OK	 
USER	Buscar usuários	741	END	1710122591084	1710122591089
USER	Buscar usuários	742	START	1710122591134	1710122591134
REQUEST	742		GET_usuarios	1710122591134	1710122591136	OK	 
USER	Buscar usuários	742	END	1710122591134	1710122591137
USER	Buscar usuários	743	START	1710122591184	1710122591184
REQUEST	743		GET_usuarios	1710122591185	1710122591187	OK	 
USER	Buscar usuários	743	END	1710122591184	1710122591187
USER	Buscar usuários	744	START	1710122591234	1710122591234
REQUEST	744		GET_usuarios	1710122591235	1710122591237	OK	 
USER	Buscar usuários	744	END	1710122591234	1710122591237
USER	Buscar usuários	745	START	1710122591285	1710122591285
REQUEST	745		GET_usuarios	1710122591285	1710122591289	OK	 
USER	Buscar usuários	745	END	1710122591285	1710122591289
USER	Buscar usuários	746	START	1710122591334	1710122591334
REQUEST	746		GET_usuarios	1710122591335	1710122591340	OK	 
USER	Buscar usuários	746	END	1710122591334	1710122591340
USER	Buscar usuários	747	START	1710122591385	1710122591385
REQUEST	747		GET_usuarios	1710122591385	1710122591390	OK	 
USER	Buscar usuários	747	END	1710122591385	1710122591390
USER	Buscar usuários	748	START	1710122591435	1710122591435
REQUEST	748		GET_usuarios	1710122591435	1710122591441	OK	 
USER	Buscar usuários	748	END	1710122591435	1710122591441
USER	Buscar usuários	749	START	1710122591484	1710122591484
REQUEST	749		GET_usuarios	1710122591485	1710122591490	OK	 
USER	Buscar usuários	749	END	1710122591484	1710122591490
USER	Buscar usuários	750	START	1710122591534	1710122591534
REQUEST	750		GET_usuarios	1710122591535	1710122591540	OK	 
USER	Buscar usuários	750	END	1710122591534	1710122591540
USER	Buscar usuários	751	START	1710122591584	1710122591584
REQUEST	751		GET_usuarios	1710122591585	1710122591589	OK	 
USER	Buscar usuários	751	END	1710122591584	1710122591590
USER	Buscar usuários	752	START	1710122591634	1710122591634
REQUEST	752		GET_usuarios	1710122591635	1710122591639	OK	 
USER	Buscar usuários	752	END	1710122591634	1710122591639
USER	Buscar usuários	753	START	1710122591685	1710122591685
REQUEST	753		GET_usuarios	1710122591685	1710122591688	OK	 
USER	Buscar usuários	753	END	1710122591685	1710122591688
USER	Buscar usuários	754	START	1710122591734	1710122591734
REQUEST	754		GET_usuarios	1710122591735	1710122591739	OK	 
USER	Buscar usuários	754	END	1710122591734	1710122591739
USER	Buscar usuários	755	START	1710122591784	1710122591784
REQUEST	755		GET_usuarios	1710122591784	1710122591786	OK	 
USER	Buscar usuários	755	END	1710122591784	1710122591787
USER	Buscar usuários	756	START	1710122591834	1710122591834
REQUEST	756		GET_usuarios	1710122591835	1710122591840	OK	 
USER	Buscar usuários	756	END	1710122591834	1710122591841
USER	Buscar usuários	757	START	1710122591885	1710122591885
REQUEST	757		GET_usuarios	1710122591885	1710122591890	OK	 
USER	Buscar usuários	757	END	1710122591885	1710122591891
USER	Buscar usuários	758	START	1710122591934	1710122591934
REQUEST	758		GET_usuarios	1710122591934	1710122591937	OK	 
USER	Buscar usuários	758	END	1710122591934	1710122591937
USER	Buscar usuários	759	START	1710122591985	1710122591985
REQUEST	759		GET_usuarios	1710122591985	1710122591990	OK	 
USER	Buscar usuários	759	END	1710122591985	1710122591991
USER	Buscar usuários	760	START	1710122592035	1710122592035
REQUEST	760		GET_usuarios	1710122592035	1710122592040	OK	 
USER	Buscar usuários	760	END	1710122592035	1710122592040
USER	Buscar usuários	761	START	1710122592084	1710122592084
REQUEST	761		GET_usuarios	1710122592084	1710122592086	OK	 
USER	Buscar usuários	761	END	1710122592084	1710122592087
