ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710039073269	 	3.2.1
USER	Buscar usuários	3245	START	1710039168978	1710039168978
REQUEST	3245		GET_usuarios	1710039168978	1710039168979	OK	 
USER	Buscar usuários	3246	START	1710039169038	1710039169038
REQUEST	3246		GET_usuarios	1710039169038	1710039169041	OK	 
USER	Buscar usuários	3197	END	1710039166458	1710039169048
USER	Buscar produtos	3144	END	1710039163808	1710039169048
USER	Buscar usuários	3186	END	1710039165878	1710039169058
USER	Buscar usuários	3195	END	1710039166348	1710039169088
USER	Buscar usuários	3247	START	1710039169088	1710039169088
REQUEST	3247		GET_usuarios	1710039169088	1710039169091	OK	 
USER	Buscar usuários	3248	START	1710039169138	1710039169138
REQUEST	3248		GET_usuarios	1710039169139	1710039169142	OK	 
USER	Buscar usuários	3177	END	1710039165408	1710039169148
USER	Buscar usuários	3175	END	1710039165298	1710039169158
USER	Buscar usuários	3193	END	1710039166248	1710039169159
USER	Buscar usuários	3249	START	1710039169198	1710039169198
REQUEST	3249		GET_usuarios	1710039169199	1710039169203	OK	 
USER	Buscar produtos	3132	END	1710039163409	1710039169238
USER	Buscar usuários	3250	START	1710039169249	1710039169249
REQUEST	3250		GET_usuarios	1710039169249	1710039169253	OK	 
USER	Buscar produtos	3146	END	1710039163878	1710039169258
USER	Buscar usuários	3181	END	1710039165618	1710039169258
USER	Buscar usuários	3188	END	1710039165978	1710039169289
USER	Buscar usuários	3251	START	1710039169298	1710039169298
REQUEST	3251		GET_usuarios	1710039169298	1710039169302	OK	 
USER	Buscar usuários	3161	END	1710039164558	1710039169339
USER	Buscar usuários	3252	START	1710039169348	1710039169348
REQUEST	3252		GET_usuarios	1710039169349	1710039169352	OK	 
USER	Buscar produtos	3140	END	1710039163678	1710039169408
USER	Buscar usuários	3253	START	1710039169408	1710039169408
REQUEST	3253		GET_usuarios	1710039169408	1710039169410	OK	 
USER	Buscar usuários	3183	END	1710039165719	1710039169428
USER	Buscar usuários	3165	END	1710039164769	1710039169438
USER	Buscar usuários	3182	END	1710039165668	1710039169448
USER	Buscar usuários	3254	START	1710039169458	1710039169458
REQUEST	3254		GET_usuarios	1710039169459	1710039169463	OK	 
USER	Buscar usuários	3208	END	1710039167038	1710039169508
USER	Buscar usuários	3255	START	1710039169508	1710039169508
REQUEST	3255		GET_usuarios	1710039169509	1710039169513	OK	 
USER	Buscar produtos	3150	END	1710039164008	1710039169518
USER	Buscar usuários	3256	START	1710039169558	1710039169558
REQUEST	3256		GET_usuarios	1710039169558	1710039169562	OK	 
USER	Buscar usuários	3257	START	1710039169618	1710039169618
REQUEST	3257		GET_usuarios	1710039169618	1710039169623	OK	 
USER	Buscar usuários	3258	START	1710039169668	1710039169668
REQUEST	3258		GET_usuarios	1710039169668	1710039169672	OK	 
USER	Buscar usuários	3168	END	1710039164928	1710039169677
USER	Buscar produtos	3148	END	1710039163938	1710039169699
USER	Buscar usuários	3259	START	1710039169718	1710039169718
REQUEST	3259		GET_usuarios	1710039169718	1710039169720	OK	 
USER	Buscar usuários	3192	END	1710039166189	1710039169728
USER	Buscar usuários	3260	START	1710039169769	1710039169769
REQUEST	3260		GET_usuarios	1710039169770	1710039169773	OK	 
USER	Buscar usuários	3199	END	1710039166558	1710039169818
USER	Buscar usuários	3261	START	1710039169828	1710039169828
REQUEST	3261		GET_usuarios	1710039169829	1710039169833	OK	 
USER	Buscar usuários	3262	START	1710039169878	1710039169878
REQUEST	3262		GET_usuarios	1710039169878	1710039169880	OK	 
USER	Buscar usuários	3172	END	1710039165139	1710039169888
USER	Buscar usuários	3198	END	1710039166508	1710039169908
USER	Buscar usuários	3219	END	1710039167617	1710039169918
USER	Buscar produtos	3153	END	1710039164108	1710039169918
USER	Buscar usuários	3263	START	1710039169928	1710039169928
REQUEST	3263		GET_usuarios	1710039169928	1710039169931	OK	 
USER	Buscar usuários	3221	END	1710039167717	1710039169978
USER	Buscar usuários	3264	START	1710039169988	1710039169988
REQUEST	3264		GET_usuarios	1710039169989	1710039169990	OK	 
USER	Buscar usuários	3210	END	1710039167138	1710039170008
USER	Buscar usuários	3214	END	1710039167349	1710039170008
USER	Buscar usuários	3265	START	1710039170038	1710039170038
REQUEST	3265		GET_usuarios	1710039170038	1710039170043	OK	 
USER	Buscar usuários	3173	END	1710039165188	1710039170069
USER	Buscar usuários	3266	START	1710039170088	1710039170088
REQUEST	3266		GET_usuarios	1710039170089	1710039170093	OK	 
USER	Buscar usuários	3267	START	1710039170138	1710039170138
USER	Buscar usuários	3187	END	1710039165928	1710039170138
REQUEST	3267		GET_usuarios	1710039170139	1710039170142	OK	 
USER	Buscar usuários	3189	END	1710039166038	1710039170158
USER	Buscar usuários	3268	START	1710039170188	1710039170188
REQUEST	3268		GET_usuarios	1710039170189	1710039170193	OK	 
USER	Buscar usuários	3269	START	1710039170238	1710039170238
REQUEST	3269		GET_usuarios	1710039170239	1710039170240	OK	 
USER	Buscar usuários	3212	END	1710039167248	1710039170258
USER	Buscar usuários	3270	START	1710039170288	1710039170288
REQUEST	3270		GET_usuarios	1710039170288	1710039170290	OK	 
USER	Buscar usuários	3228	END	1710039168088	1710039170298
USER	Buscar usuários	3271	START	1710039170338	1710039170338
REQUEST	3271		GET_usuarios	1710039170338	1710039170341	OK	 
USER	Buscar usuários	3211	END	1710039167188	1710039170368
USER	Buscar usuários	3272	START	1710039170388	1710039170388
REQUEST	3272		GET_usuarios	1710039170388	1710039170390	OK	 
USER	Buscar usuários	3273	START	1710039170438	1710039170438
REQUEST	3273		GET_usuarios	1710039170439	1710039170443	OK	 
USER	Buscar usuários	3213	END	1710039167298	1710039170468
USER	Buscar usuários	3274	START	1710039170488	1710039170488
REQUEST	3274		GET_usuarios	1710039170488	1710039170491	OK	 
USER	Buscar usuários	3204	END	1710039166828	1710039170508
USER	Buscar usuários	3275	START	1710039170538	1710039170538
REQUEST	3275		GET_usuarios	1710039170539	1710039170543	OK	 
USER	Buscar usuários	3220	END	1710039167668	1710039170588
USER	Buscar usuários	3276	START	1710039170588	1710039170588
REQUEST	3276		GET_usuarios	1710039170589	1710039170593	OK	 
USER	Buscar usuários	3277	START	1710039170639	1710039170639
REQUEST	3277		GET_usuarios	1710039170639	1710039170643	OK	 
USER	Buscar usuários	3278	START	1710039170688	1710039170688
REQUEST	3278		GET_usuarios	1710039170689	1710039170693	OK	 
USER	Buscar usuários	3279	START	1710039170738	1710039170738
REQUEST	3279		GET_usuarios	1710039170739	1710039170743	OK	 
USER	Buscar usuários	3200	END	1710039166618	1710039170768
USER	Buscar usuários	3280	START	1710039170788	1710039170788
REQUEST	3280		GET_usuarios	1710039170789	1710039170793	OK	 
USER	Buscar usuários	3196	END	1710039166408	1710039170797
USER	Buscar usuários	3281	START	1710039170838	1710039170838
REQUEST	3281		GET_usuarios	1710039170839	1710039170840	OK	 
USER	Buscar usuários	3282	START	1710039170888	1710039170888
REQUEST	3282		GET_usuarios	1710039170888	1710039170891	OK	 
USER	Buscar usuários	3207	END	1710039166979	1710039170899
USER	Buscar usuários	3283	START	1710039170938	1710039170938
REQUEST	3283		GET_usuarios	1710039170939	1710039170943	OK	 
USER	Buscar usuários	3203	END	1710039166769	1710039170948
USER	Buscar usuários	3284	START	1710039170988	1710039170988
REQUEST	3284		GET_usuarios	1710039170988	1710039170996	OK	 
USER	Buscar usuários	3205	END	1710039166878	1710039171038
USER	Buscar usuários	3285	START	1710039171038	1710039171038
REQUEST	3285		GET_usuarios	1710039171038	1710039171040	OK	 
USER	Buscar usuários	3286	START	1710039171088	1710039171088
REQUEST	3286		GET_usuarios	1710039171089	1710039171093	OK	 
USER	Buscar usuários	3201	END	1710039166668	1710039171129
USER	Buscar usuários	3287	START	1710039171138	1710039171138
REQUEST	3287		GET_usuarios	1710039171139	1710039171143	OK	 
USER	Buscar usuários	3288	START	1710039171188	1710039171188
REQUEST	3288		GET_usuarios	1710039171189	1710039171193	OK	 
USER	Buscar usuários	3218	END	1710039167558	1710039171208
USER	Buscar usuários	3289	START	1710039171238	1710039171238
REQUEST	3289		GET_usuarios	1710039171239	1710039171242	OK	 
USER	Buscar usuários	3290	START	1710039171288	1710039171288
REQUEST	3290		GET_usuarios	1710039171288	1710039171292	OK	 
USER	Buscar usuários	3291	START	1710039171338	1710039171338
REQUEST	3291		GET_usuarios	1710039171338	1710039171342	OK	 
USER	Buscar usuários	3292	START	1710039171388	1710039171388
REQUEST	3292		GET_usuarios	1710039171389	1710039171392	OK	 
USER	Buscar usuários	3247	END	1710039169088	1710039171418
USER	Buscar usuários	3215	END	1710039167408	1710039171438
USER	Buscar usuários	3293	START	1710039171438	1710039171438
REQUEST	3293		GET_usuarios	1710039171438	1710039171443	OK	 
USER	Buscar usuários	3209	END	1710039167088	1710039171448
USER	Buscar usuários	3216	END	1710039167458	1710039171488
USER	Buscar usuários	3294	START	1710039171488	1710039171488
REQUEST	3294		GET_usuarios	1710039171488	1710039171492	OK	 
USER	Buscar usuários	3295	START	1710039171538	1710039171538
REQUEST	3295		GET_usuarios	1710039171538	1710039171542	OK	 
USER	Buscar usuários	3222	END	1710039167768	1710039171578
USER	Buscar usuários	3296	START	1710039171588	1710039171588
REQUEST	3296		GET_usuarios	1710039171589	1710039171593	OK	 
USER	Buscar usuários	3297	START	1710039171638	1710039171638
REQUEST	3297		GET_usuarios	1710039171639	1710039171643	OK	 
USER	Buscar usuários	3248	END	1710039169138	1710039171648
USER	Buscar usuários	3249	END	1710039169198	1710039171648
USER	Buscar usuários	3245	END	1710039168978	1710039171667
USER	Buscar usuários	3298	START	1710039171689	1710039171689
REQUEST	3298		GET_usuarios	1710039171689	1710039171693	OK	 
USER	Buscar usuários	3217	END	1710039167508	1710039171698
USER	Buscar usuários	3226	END	1710039167978	1710039171728
USER	Buscar usuários	3299	START	1710039171738	1710039171738
REQUEST	3299		GET_usuarios	1710039171738	1710039171740	OK	 
USER	Buscar usuários	3300	START	1710039171787	1710039171787
REQUEST	3300		GET_usuarios	1710039171788	1710039171790	OK	 
USER	Buscar usuários	3224	END	1710039167878	1710039171798
USER	Buscar usuários	3231	END	1710039168248	1710039171809
USER	Buscar usuários	3206	END	1710039166928	1710039171828
USER	Buscar usuários	3234	END	1710039168408	1710039171828
USER	Buscar usuários	3301	START	1710039171838	1710039171838
REQUEST	3301		GET_usuarios	1710039171838	1710039171841	OK	 
USER	Buscar usuários	3236	END	1710039168508	1710039171848
USER	Buscar usuários	3302	START	1710039171888	1710039171888
REQUEST	3302		GET_usuarios	1710039171888	1710039171892	OK	 
USER	Buscar usuários	3303	START	1710039171938	1710039171938
REQUEST	3303		GET_usuarios	1710039171938	1710039171941	OK	 
USER	Buscar usuários	3244	END	1710039168927	1710039171947
USER	Buscar usuários	3232	END	1710039168298	1710039171958
USER	Buscar usuários	3223	END	1710039167828	1710039171989
USER	Buscar usuários	3304	START	1710039171988	1710039171988
REQUEST	3304		GET_usuarios	1710039171989	1710039171994	OK	 
USER	Buscar usuários	3305	START	1710039172038	1710039172038
REQUEST	3305		GET_usuarios	1710039172039	1710039172043	OK	 
USER	Buscar usuários	3229	END	1710039168139	1710039172048
USER	Buscar usuários	3306	START	1710039172088	1710039172088
REQUEST	3306		GET_usuarios	1710039172089	1710039172093	OK	 
USER	Buscar usuários	3261	END	1710039169828	1710039172128
USER	Buscar usuários	3307	START	1710039172139	1710039172139
REQUEST	3307		GET_usuarios	1710039172139	1710039172143	OK	 
USER	Buscar usuários	3241	END	1710039168768	1710039172148
USER	Buscar usuários	3308	START	1710039172188	1710039172188
REQUEST	3308		GET_usuarios	1710039172188	1710039172192	OK	 
USER	Buscar usuários	3309	START	1710039172238	1710039172238
REQUEST	3309		GET_usuarios	1710039172238	1710039172242	OK	 
USER	Buscar usuários	3310	START	1710039172288	1710039172288
REQUEST	3310		GET_usuarios	1710039172289	1710039172293	OK	 
USER	Buscar usuários	3311	START	1710039172339	1710039172339
REQUEST	3311		GET_usuarios	1710039172339	1710039172343	OK	 
USER	Buscar usuários	3312	START	1710039172388	1710039172388
REQUEST	3312		GET_usuarios	1710039172388	1710039172392	OK	 
USER	Buscar usuários	3313	START	1710039172438	1710039172438
REQUEST	3313		GET_usuarios	1710039172439	1710039172443	OK	 
USER	Buscar usuários	3314	START	1710039172488	1710039172488
REQUEST	3314		GET_usuarios	1710039172488	1710039172492	OK	 
USER	Buscar usuários	3227	END	1710039168038	1710039172538
USER	Buscar usuários	3315	START	1710039172538	1710039172538
REQUEST	3315		GET_usuarios	1710039172539	1710039172541	OK	 
USER	Buscar usuários	3316	START	1710039172588	1710039172588
REQUEST	3316		GET_usuarios	1710039172588	1710039172590	OK	 
USER	Buscar usuários	3258	END	1710039169668	1710039172598
USER	Buscar usuários	3317	START	1710039172637	1710039172637
REQUEST	3317		GET_usuarios	1710039172638	1710039172641	OK	 
USER	Buscar usuários	3318	START	1710039172688	1710039172688
REQUEST	3318		GET_usuarios	1710039172688	1710039172690	OK	 
USER	Buscar usuários	3253	END	1710039169408	1710039172697
USER	Buscar usuários	3233	END	1710039168348	1710039172708
USER	Buscar usuários	3319	START	1710039172738	1710039172738
REQUEST	3319		GET_usuarios	1710039172738	1710039172742	OK	 
USER	Buscar usuários	3277	END	1710039170639	1710039172768
USER	Buscar usuários	3320	START	1710039172788	1710039172788
REQUEST	3320		GET_usuarios	1710039172789	1710039172792	OK	 
USER	Buscar usuários	3262	END	1710039169878	1710039172798
USER	Buscar usuários	3225	END	1710039167928	1710039172808
USER	Buscar usuários	3246	END	1710039169038	1710039172808
USER	Buscar usuários	3240	END	1710039168718	1710039172828
USER	Buscar usuários	3321	START	1710039172838	1710039172838
REQUEST	3321		GET_usuarios	1710039172838	1710039172840	OK	 
USER	Buscar usuários	3322	START	1710039172888	1710039172888
REQUEST	3322		GET_usuarios	1710039172888	1710039172891	OK	 
USER	Buscar usuários	3278	END	1710039170688	1710039172908
USER	Buscar usuários	3323	START	1710039172938	1710039172938
REQUEST	3323		GET_usuarios	1710039172938	1710039172940	OK	 
USER	Buscar usuários	3324	START	1710039172988	1710039172988
REQUEST	3324		GET_usuarios	1710039172989	1710039172992	OK	 
USER	Buscar usuários	3325	START	1710039173037	1710039173037
REQUEST	3325		GET_usuarios	1710039173038	1710039173040	OK	 
USER	Buscar usuários	3237	END	1710039168558	1710039173048
USER	Buscar usuários	3230	END	1710039168189	1710039173069
USER	Buscar usuários	3265	END	1710039170038	1710039173088
USER	Buscar usuários	3326	START	1710039173088	1710039173088
REQUEST	3326		GET_usuarios	1710039173089	1710039173093	OK	 
USER	Buscar usuários	3239	END	1710039168668	1710039173138
USER	Buscar usuários	3327	START	1710039173178	1710039173178
REQUEST	3327		GET_usuarios	1710039173179	1710039173183	OK	 
USER	Buscar usuários	3235	END	1710039168458	1710039173238
USER	Buscar usuários	3238	END	1710039168618	1710039173238
USER	Buscar usuários	3328	START	1710039173238	1710039173238
REQUEST	3328		GET_usuarios	1710039173238	1710039173242	OK	 
USER	Buscar usuários	3242	END	1710039168828	1710039173278
USER	Buscar usuários	3273	END	1710039170438	1710039173278
USER	Buscar usuários	3329	START	1710039173278	1710039173278
REQUEST	3329		GET_usuarios	1710039173279	1710039173282	OK	 
USER	Buscar usuários	3330	START	1710039173298	1710039173298
REQUEST	3330		GET_usuarios	1710039173298	1710039173301	OK	 
USER	Buscar usuários	3279	END	1710039170738	1710039173318
USER	Buscar usuários	3259	END	1710039169718	1710039173348
USER	Buscar usuários	3280	END	1710039170788	1710039173368
USER	Buscar usuários	3331	START	1710039173368	1710039173368
REQUEST	3331		GET_usuarios	1710039173368	1710039173371	OK	 
USER	Buscar usuários	3332	START	1710039173378	1710039173378
REQUEST	3332		GET_usuarios	1710039173378	1710039173381	OK	 
USER	Buscar usuários	3264	END	1710039169988	1710039173408
USER	Buscar usuários	3270	END	1710039170288	1710039173428
USER	Buscar usuários	3269	END	1710039170238	1710039173579
USER	Buscar usuários	3243	END	1710039168877	1710039173588
USER	Buscar usuários	3268	END	1710039170188	1710039173588
USER	Buscar usuários	3293	END	1710039171438	1710039173669
USER	Buscar usuários	3275	END	1710039170538	1710039173778
USER	Buscar usuários	3292	END	1710039171388	1710039173788
USER	Buscar usuários	3299	END	1710039171738	1710039173838
USER	Buscar usuários	3255	END	1710039169508	1710039173849
USER	Buscar usuários	3333	START	1710039173908	1710039173908
USER	Buscar usuários	3334	START	1710039173908	1710039173908
REQUEST	3333		GET_usuarios	1710039173909	1710039173913	OK	 
REQUEST	3334		GET_usuarios	1710039173909	1710039173914	OK	 
USER	Buscar usuários	3290	END	1710039171288	1710039173949
USER	Buscar usuários	3256	END	1710039169558	1710039174038
USER	Buscar usuários	3335	START	1710039174098	1710039174098
REQUEST	3335		GET_usuarios	1710039174099	1710039174103	OK	 
USER	Buscar usuários	3336	START	1710039174118	1710039174118
REQUEST	3336		GET_usuarios	1710039174118	1710039174119	OK	 
USER	Buscar usuários	3252	END	1710039169348	1710039174148
USER	Buscar usuários	3288	END	1710039171188	1710039174148
USER	Buscar usuários	3337	START	1710039174148	1710039174148
REQUEST	3337		GET_usuarios	1710039174148	1710039174149	OK	 
USER	Buscar usuários	3283	END	1710039170938	1710039174158
USER	Buscar usuários	3251	END	1710039169298	1710039174239
USER	Buscar usuários	3338	START	1710039174248	1710039174248
REQUEST	3338		GET_usuarios	1710039174248	1710039174253	OK	 
USER	Buscar usuários	3250	END	1710039169249	1710039174259
USER	Buscar usuários	3254	END	1710039169458	1710039174348
USER	Buscar usuários	3339	START	1710039174348	1710039174348
REQUEST	3339		GET_usuarios	1710039174349	1710039174353	OK	 
USER	Buscar usuários	3267	END	1710039170138	1710039174368
USER	Buscar usuários	3272	END	1710039170388	1710039174388
USER	Buscar usuários	3260	END	1710039169769	1710039174398
USER	Buscar usuários	3257	END	1710039169618	1710039174408
USER	Buscar usuários	3266	END	1710039170088	1710039174428
USER	Buscar usuários	3276	END	1710039170588	1710039174478
USER	Buscar usuários	3286	END	1710039171088	1710039174489
USER	Buscar usuários	3289	END	1710039171238	1710039174539
USER	Buscar usuários	3274	END	1710039170488	1710039174588
USER	Buscar usuários	3287	END	1710039171138	1710039174588
USER	Buscar usuários	3340	START	1710039174618	1710039174618
REQUEST	3340		GET_usuarios	1710039174618	1710039174621	OK	 
USER	Buscar usuários	3314	END	1710039172488	1710039174688
USER	Buscar usuários	3317	END	1710039172637	1710039174688
USER	Buscar usuários	3341	START	1710039174698	1710039174698
REQUEST	3341		GET_usuarios	1710039174698	1710039174702	OK	 
USER	Buscar usuários	3263	END	1710039169928	1710039174738
USER	Buscar usuários	3294	END	1710039171488	1710039174738
USER	Buscar usuários	3342	START	1710039174958	1710039174958
REQUEST	3342		GET_usuarios	1710039174958	1710039174962	OK	 
USER	Buscar usuários	3343	START	1710039174999	1710039174999
REQUEST	3343		GET_usuarios	1710039174999	1710039175003	OK	 
USER	Buscar usuários	3344	START	1710039175008	1710039175008
REQUEST	3344		GET_usuarios	1710039175008	1710039175011	OK	 
USER	Buscar usuários	3281	END	1710039170838	1710039175078
USER	Buscar usuários	3282	END	1710039170888	1710039175159
USER	Buscar usuários	3284	END	1710039170988	1710039175198
USER	Buscar usuários	3319	END	1710039172738	1710039175218
USER	Buscar usuários	3318	END	1710039172688	1710039175238
USER	Buscar usuários	3345	START	1710039175258	1710039175258
REQUEST	3345		GET_usuarios	1710039175258	1710039175263	OK	 
USER	Buscar usuários	3346	START	1710039175268	1710039175268
REQUEST	3346		GET_usuarios	1710039175268	1710039175271	OK	 
USER	Buscar usuários	3271	END	1710039170338	1710039175289
USER	Buscar usuários	3301	END	1710039171838	1710039175358
USER	Buscar usuários	3285	END	1710039171038	1710039175428
USER	Buscar usuários	3347	START	1710039175447	1710039175447
REQUEST	3347		GET_usuarios	1710039175448	1710039175451	OK	 
USER	Buscar usuários	3310	END	1710039172288	1710039175569
USER	Buscar usuários	3297	END	1710039171638	1710039175628
USER	Buscar usuários	3303	END	1710039171938	1710039175628
USER	Buscar usuários	3331	END	1710039173368	1710039175688
USER	Buscar usuários	3296	END	1710039171588	1710039175819
USER	Buscar usuários	3300	END	1710039171787	1710039175828
USER	Buscar usuários	3298	END	1710039171689	1710039175869
USER	Buscar usuários	3302	END	1710039171888	1710039175918
USER	Buscar usuários	3305	END	1710039172038	1710039175918
USER	Buscar usuários	3311	END	1710039172339	1710039175928
USER	Buscar usuários	3348	START	1710039175948	1710039175948
REQUEST	3348		GET_usuarios	1710039175948	1710039175951	OK	 
USER	Buscar usuários	3321	END	1710039172838	1710039175989
USER	Buscar usuários	3349	START	1710039176008	1710039176008
REQUEST	3349		GET_usuarios	1710039176009	1710039176013	OK	 
USER	Buscar usuários	3330	END	1710039173298	1710039176078
USER	Buscar usuários	3291	END	1710039171338	1710039176108
USER	Buscar usuários	3304	END	1710039171988	1710039176109
USER	Buscar usuários	3324	END	1710039172988	1710039176149
USER	Buscar usuários	3295	END	1710039171538	1710039176158
USER	Buscar usuários	3313	END	1710039172438	1710039176168
USER	Buscar usuários	3315	END	1710039172538	1710039176188
USER	Buscar usuários	3306	END	1710039172088	1710039176248
USER	Buscar usuários	3350	START	1710039176328	1710039176328
REQUEST	3350		GET_usuarios	1710039176329	1710039176332	OK	 
USER	Buscar usuários	3308	END	1710039172188	1710039176388
USER	Buscar usuários	3351	START	1710039176558	1710039176558
REQUEST	3351		GET_usuarios	1710039176558	1710039176562	OK	 
USER	Buscar usuários	3307	END	1710039172139	1710039176569
USER	Buscar usuários	3322	END	1710039172888	1710039176619
USER	Buscar usuários	3309	END	1710039172238	1710039176678
USER	Buscar usuários	3335	END	1710039174098	1710039176688
USER	Buscar usuários	3352	START	1710039176698	1710039176698
REQUEST	3352		GET_usuarios	1710039176698	1710039176702	OK	 
USER	Buscar usuários	3353	START	1710039176737	1710039176737
REQUEST	3353		GET_usuarios	1710039176738	1710039176740	OK	 
USER	Buscar usuários	3354	START	1710039176818	1710039176818
REQUEST	3354		GET_usuarios	1710039176818	1710039176820	OK	 
USER	Buscar usuários	3339	END	1710039174348	1710039176949
USER	Buscar usuários	3316	END	1710039172588	1710039176978
USER	Buscar usuários	3312	END	1710039172388	1710039177048
USER	Buscar usuários	3328	END	1710039173238	1710039177118
USER	Buscar usuários	3327	END	1710039173178	1710039177138
USER	Buscar usuários	3332	END	1710039173378	1710039177158
USER	Buscar usuários	3342	END	1710039174958	1710039177168
USER	Buscar usuários	3333	END	1710039173908	1710039177198
USER	Buscar usuários	3344	END	1710039175008	1710039177198
USER	Buscar usuários	3355	START	1710039177198	1710039177198
REQUEST	3355		GET_usuarios	1710039177198	1710039177202	OK	 
USER	Buscar usuários	3338	END	1710039174248	1710039177208
USER	Buscar usuários	3325	END	1710039173037	1710039177218
USER	Buscar usuários	3356	START	1710039177228	1710039177228
REQUEST	3356		GET_usuarios	1710039177228	1710039177231	OK	 
USER	Buscar usuários	3357	START	1710039177268	1710039177268
REQUEST	3357		GET_usuarios	1710039177268	1710039177272	OK	 
USER	Buscar usuários	3358	START	1710039177278	1710039177278
REQUEST	3358		GET_usuarios	1710039177278	1710039177279	OK	 
USER	Buscar usuários	3326	END	1710039173088	1710039177388
USER	Buscar usuários	3334	END	1710039173908	1710039177409
USER	Buscar usuários	3346	END	1710039175268	1710039177468
USER	Buscar usuários	3359	START	1710039177558	1710039177558
REQUEST	3359		GET_usuarios	1710039177558	1710039177560	OK	 
USER	Buscar usuários	3323	END	1710039172938	1710039177668
USER	Buscar usuários	3360	START	1710039177668	1710039177668
REQUEST	3360		GET_usuarios	1710039177668	1710039177669	OK	 
USER	Buscar usuários	3336	END	1710039174118	1710039177698
USER	Buscar usuários	3361	START	1710039177698	1710039177698
REQUEST	3361		GET_usuarios	1710039177698	1710039177699	OK	 
USER	Buscar usuários	3343	END	1710039174999	1710039177768
USER	Buscar usuários	3320	END	1710039172788	1710039177797
USER	Buscar usuários	3362	START	1710039177868	1710039177868
REQUEST	3362		GET_usuarios	1710039177868	1710039177873	OK	 
USER	Buscar usuários	3329	END	1710039173278	1710039178028
USER	Buscar usuários	3347	END	1710039175447	1710039178038
USER	Buscar usuários	3345	END	1710039175258	1710039178088
USER	Buscar usuários	3363	START	1710039178198	1710039178198
REQUEST	3363		GET_usuarios	1710039178199	1710039178203	OK	 
USER	Buscar usuários	3341	END	1710039174698	1710039178208
USER	Buscar usuários	3364	START	1710039178387	1710039178387
REQUEST	3364		GET_usuarios	1710039178388	1710039178391	OK	 
USER	Buscar usuários	3365	START	1710039178518	1710039178518
REQUEST	3365		GET_usuarios	1710039178519	1710039178523	OK	 
USER	Buscar usuários	3337	END	1710039174148	1710039178697
USER	Buscar usuários	3366	START	1710039178748	1710039178748
REQUEST	3366		GET_usuarios	1710039178748	1710039178751	OK	 
USER	Buscar usuários	3349	END	1710039176008	1710039178798
USER	Buscar usuários	3367	START	1710039178828	1710039178828
REQUEST	3367		GET_usuarios	1710039178829	1710039178835	OK	 
USER	Buscar usuários	3368	START	1710039178848	1710039178848
REQUEST	3368		GET_usuarios	1710039178848	1710039178850	OK	 
USER	Buscar usuários	3348	END	1710039175948	1710039178868
USER	Buscar usuários	3369	START	1710039178897	1710039178897
REQUEST	3369		GET_usuarios	1710039178898	1710039178900	OK	 
USER	Buscar usuários	3370	START	1710039178998	1710039178998
REQUEST	3370		GET_usuarios	1710039178999	1710039179003	OK	 
USER	Buscar usuários	3371	START	1710039179007	1710039179007
REQUEST	3371		GET_usuarios	1710039179008	1710039179009	OK	 
USER	Buscar usuários	3372	START	1710039179068	1710039179068
REQUEST	3372		GET_usuarios	1710039179068	1710039179072	OK	 
USER	Buscar usuários	3351	END	1710039176558	1710039179189
USER	Buscar usuários	3374	START	1710039179298	1710039179298
USER	Buscar usuários	3373	START	1710039179298	1710039179298
REQUEST	3374		GET_usuarios	1710039179298	1710039179300	OK	 
REQUEST	3373		GET_usuarios	1710039179298	1710039179300	OK	 
USER	Buscar usuários	3375	START	1710039179338	1710039179338
REQUEST	3375		GET_usuarios	1710039179339	1710039179342	OK	 
USER	Buscar usuários	3376	START	1710039179378	1710039179378
REQUEST	3376		GET_usuarios	1710039179378	1710039179380	OK	 
USER	Buscar usuários	3350	END	1710039176328	1710039179407
USER	Buscar usuários	3340	END	1710039174618	1710039179438
USER	Buscar usuários	3377	START	1710039179508	1710039179508
REQUEST	3377		GET_usuarios	1710039179509	1710039179513	OK	 
USER	Buscar usuários	3378	START	1710039179738	1710039179738
REQUEST	3378		GET_usuarios	1710039179739	1710039179742	OK	 
USER	Buscar usuários	3352	END	1710039176698	1710039179758
USER	Buscar usuários	3379	START	1710039179768	1710039179768
REQUEST	3379		GET_usuarios	1710039179768	1710039179771	OK	 
USER	Buscar usuários	3359	END	1710039177558	1710039179818
USER	Buscar usuários	3380	START	1710039179888	1710039179888
REQUEST	3380		GET_usuarios	1710039179888	1710039179891	OK	 
USER	Buscar usuários	3381	START	1710039179908	1710039179908
REQUEST	3381		GET_usuarios	1710039179909	1710039179911	OK	 
USER	Buscar usuários	3382	START	1710039179918	1710039179918
USER	Buscar usuários	3383	START	1710039179918	1710039179918
REQUEST	3382		GET_usuarios	1710039179918	1710039179922	OK	 
REQUEST	3383		GET_usuarios	1710039179918	1710039179922	OK	 
USER	Buscar usuários	3356	END	1710039177228	1710039180048
USER	Buscar usuários	3384	START	1710039180218	1710039180218
REQUEST	3384		GET_usuarios	1710039180218	1710039180220	OK	 
USER	Buscar usuários	3385	START	1710039180227	1710039180227
REQUEST	3385		GET_usuarios	1710039180228	1710039180229	OK	 
USER	Buscar usuários	3386	START	1710039180278	1710039180278
REQUEST	3386		GET_usuarios	1710039180278	1710039180280	OK	 
