ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	SimpleSimulation	simplesimulation	1710121519660	 	3.2.1
USER	Buscar usuários	608	END	1710121566845	1710121569695
USER	Buscar usuários	587	END	1710121565625	1710121569705
USER	Buscar usuários	660	START	1710121569735	1710121569735
REQUEST	660		GET_usuarios	1710121569735	1710121569737	OK	 
USER	Buscar usuários	581	END	1710121565266	1710121569765
USER	Buscar usuários	623	END	1710121567675	1710121569795
USER	Buscar usuários	661	START	1710121569795	1710121569795
REQUEST	661		GET_usuarios	1710121569795	1710121569798	OK	 
USER	Buscar usuários	601	END	1710121566445	1710121569805
USER	Buscar usuários	662	START	1710121569845	1710121569845
REQUEST	662		GET_usuarios	1710121569845	1710121569848	OK	 
USER	Buscar usuários	597	END	1710121566205	1710121569875
USER	Buscar usuários	663	START	1710121569905	1710121569905
REQUEST	663		GET_usuarios	1710121569905	1710121569908	OK	 
USER	Buscar usuários	664	START	1710121569955	1710121569955
REQUEST	664		GET_usuarios	1710121569955	1710121569957	OK	 
USER	Buscar usuários	665	START	1710121570015	1710121570015
REQUEST	665		GET_usuarios	1710121570015	1710121570017	OK	 
USER	Buscar usuários	666	START	1710121570064	1710121570064
REQUEST	666		GET_usuarios	1710121570065	1710121570067	OK	 
USER	Buscar usuários	667	START	1710121570125	1710121570125
REQUEST	667		GET_usuarios	1710121570126	1710121570131	OK	 
USER	Buscar usuários	620	END	1710121567515	1710121570146
USER	Buscar usuários	624	END	1710121567735	1710121570146
USER	Buscar usuários	668	START	1710121570175	1710121570175
REQUEST	668		GET_usuarios	1710121570175	1710121570178	OK	 
USER	Buscar usuários	669	START	1710121570235	1710121570235
REQUEST	669		GET_usuarios	1710121570236	1710121570241	OK	 
USER	Buscar usuários	589	END	1710121565735	1710121570265
USER	Buscar usuários	603	END	1710121566565	1710121570295
USER	Buscar usuários	670	START	1710121570295	1710121570295
REQUEST	670		GET_usuarios	1710121570296	1710121570300	OK	 
USER	Buscar usuários	586	END	1710121565565	1710121570326
USER	Buscar usuários	671	START	1710121570345	1710121570345
REQUEST	671		GET_usuarios	1710121570346	1710121570352	OK	 
USER	Buscar usuários	591	END	1710121565855	1710121570365
USER	Buscar usuários	615	END	1710121567234	1710121570375
USER	Buscar usuários	672	START	1710121570405	1710121570405
REQUEST	672		GET_usuarios	1710121570405	1710121570410	OK	 
USER	Buscar usuários	592	END	1710121565915	1710121570415
USER	Buscar usuários	604	END	1710121566625	1710121570425
USER	Buscar usuários	593	END	1710121565975	1710121570456
USER	Buscar usuários	673	START	1710121570456	1710121570456
REQUEST	673		GET_usuarios	1710121570456	1710121570460	OK	 
USER	Buscar usuários	616	END	1710121567296	1710121570485
USER	Buscar usuários	674	START	1710121570515	1710121570515
REQUEST	674		GET_usuarios	1710121570516	1710121570520	OK	 
USER	Buscar usuários	595	END	1710121566095	1710121570555
USER	Buscar usuários	638	END	1710121568515	1710121570565
USER	Buscar usuários	675	START	1710121570565	1710121570565
REQUEST	675		GET_usuarios	1710121570566	1710121570570	OK	 
USER	Buscar usuários	618	END	1710121567405	1710121570616
USER	Buscar usuários	611	END	1710121567015	1710121570625
USER	Buscar usuários	676	START	1710121570625	1710121570625
REQUEST	676		GET_usuarios	1710121570626	1710121570630	OK	 
USER	Buscar usuários	677	START	1710121570675	1710121570675
REQUEST	677		GET_usuarios	1710121570676	1710121570678	OK	 
USER	Buscar usuários	617	END	1710121567346	1710121570705
USER	Buscar usuários	678	START	1710121570735	1710121570735
REQUEST	678		GET_usuarios	1710121570736	1710121570739	OK	 
USER	Buscar usuários	679	START	1710121570785	1710121570785
REQUEST	679		GET_usuarios	1710121570785	1710121570788	OK	 
USER	Buscar usuários	680	START	1710121570836	1710121570836
USER	Buscar usuários	609	END	1710121566905	1710121570836
REQUEST	680		GET_usuarios	1710121570836	1710121570839	OK	 
USER	Buscar usuários	607	END	1710121566795	1710121570865
USER	Buscar usuários	606	END	1710121566735	1710121570885
USER	Buscar usuários	681	START	1710121570885	1710121570885
REQUEST	681		GET_usuarios	1710121570886	1710121570890	OK	 
USER	Buscar usuários	682	START	1710121570945	1710121570945
REQUEST	682		GET_usuarios	1710121570946	1710121570951	OK	 
USER	Buscar usuários	596	END	1710121566155	1710121570955
USER	Buscar usuários	621	END	1710121567565	1710121570986
USER	Buscar usuários	683	START	1710121570995	1710121570995
REQUEST	683		GET_usuarios	1710121570996	1710121571000	OK	 
USER	Buscar usuários	605	END	1710121566686	1710121571015
USER	Buscar usuários	684	START	1710121571045	1710121571045
REQUEST	684		GET_usuarios	1710121571046	1710121571050	OK	 
USER	Buscar usuários	630	END	1710121568065	1710121571054
USER	Buscar usuários	646	END	1710121568954	1710121571075
USER	Buscar usuários	685	START	1710121571105	1710121571105
REQUEST	685		GET_usuarios	1710121571106	1710121571109	OK	 
USER	Buscar usuários	686	START	1710121571155	1710121571155
REQUEST	686		GET_usuarios	1710121571156	1710121571161	OK	 
USER	Buscar usuários	610	END	1710121566956	1710121571195
USER	Buscar usuários	687	START	1710121571205	1710121571205
REQUEST	687		GET_usuarios	1710121571206	1710121571210	OK	 
USER	Buscar usuários	688	START	1710121571255	1710121571255
REQUEST	688		GET_usuarios	1710121571255	1710121571257	OK	 
USER	Buscar usuários	600	END	1710121566385	1710121571305
USER	Buscar usuários	689	START	1710121571315	1710121571315
REQUEST	689		GET_usuarios	1710121571315	1710121571319	OK	 
USER	Buscar usuários	690	START	1710121571365	1710121571365
REQUEST	690		GET_usuarios	1710121571366	1710121571371	OK	 
USER	Buscar usuários	691	START	1710121571415	1710121571415
REQUEST	691		GET_usuarios	1710121571415	1710121571420	OK	 
USER	Buscar usuários	692	START	1710121571465	1710121571465
REQUEST	692		GET_usuarios	1710121571465	1710121571469	OK	 
USER	Buscar usuários	614	END	1710121567175	1710121571485
USER	Buscar usuários	693	START	1710121571525	1710121571525
REQUEST	693		GET_usuarios	1710121571525	1710121571530	OK	 
USER	Buscar usuários	619	END	1710121567455	1710121571575
USER	Buscar usuários	694	START	1710121571575	1710121571575
REQUEST	694		GET_usuarios	1710121571575	1710121571577	OK	 
USER	Buscar usuários	631	END	1710121568125	1710121571585
USER	Buscar usuários	642	END	1710121568735	1710121571595
USER	Buscar usuários	695	START	1710121571625	1710121571625
REQUEST	695		GET_usuarios	1710121571626	1710121571628	OK	 
USER	Buscar usuários	625	END	1710121567795	1710121571645
USER	Buscar usuários	696	START	1710121571675	1710121571675
REQUEST	696		GET_usuarios	1710121571676	1710121571678	OK	 
USER	Buscar usuários	629	END	1710121568015	1710121571715
USER	Buscar usuários	639	END	1710121568565	1710121571715
USER	Buscar usuários	647	END	1710121569015	1710121571725
USER	Buscar usuários	697	START	1710121571735	1710121571735
REQUEST	697		GET_usuarios	1710121571735	1710121571739	OK	 
USER	Buscar usuários	655	END	1710121569455	1710121571755
USER	Buscar usuários	651	END	1710121569235	1710121571775
USER	Buscar usuários	698	START	1710121571785	1710121571785
REQUEST	698		GET_usuarios	1710121571786	1710121571791	OK	 
USER	Buscar usuários	635	END	1710121568345	1710121571805
USER	Buscar usuários	699	START	1710121571835	1710121571835
REQUEST	699		GET_usuarios	1710121571836	1710121571838	OK	 
USER	Buscar usuários	628	END	1710121567955	1710121571875
USER	Buscar usuários	700	START	1710121571895	1710121571895
REQUEST	700		GET_usuarios	1710121571896	1710121571902	OK	 
USER	Buscar usuários	701	START	1710121571945	1710121571945
REQUEST	701		GET_usuarios	1710121571946	1710121571951	OK	 
USER	Buscar usuários	612	END	1710121567064	1710121571976
USER	Buscar usuários	702	START	1710121571995	1710121571995
REQUEST	702		GET_usuarios	1710121571996	1710121572000	OK	 
USER	Buscar usuários	622	END	1710121567625	1710121572025
USER	Buscar usuários	703	START	1710121572045	1710121572045
REQUEST	703		GET_usuarios	1710121572046	1710121572051	OK	 
USER	Buscar usuários	613	END	1710121567125	1710121572055
USER	Buscar usuários	704	START	1710121572105	1710121572105
REQUEST	704		GET_usuarios	1710121572106	1710121572110	OK	 
USER	Buscar usuários	705	START	1710121572155	1710121572155
REQUEST	705		GET_usuarios	1710121572156	1710121572161	OK	 
USER	Buscar usuários	633	END	1710121568235	1710121572205
USER	Buscar usuários	706	START	1710121572205	1710121572205
REQUEST	706		GET_usuarios	1710121572206	1710121572208	OK	 
USER	Buscar usuários	641	END	1710121568686	1710121572236
USER	Buscar usuários	707	START	1710121572255	1710121572255
REQUEST	707		GET_usuarios	1710121572256	1710121572261	OK	 
USER	Buscar usuários	708	START	1710121572316	1710121572316
REQUEST	708		GET_usuarios	1710121572316	1710121572321	OK	 
USER	Buscar usuários	709	START	1710121572365	1710121572365
REQUEST	709		GET_usuarios	1710121572366	1710121572371	OK	 
USER	Buscar usuários	649	END	1710121569125	1710121572405
USER	Buscar usuários	710	START	1710121572415	1710121572415
REQUEST	710		GET_usuarios	1710121572416	1710121572420	OK	 
USER	Buscar usuários	711	START	1710121572465	1710121572465
REQUEST	711		GET_usuarios	1710121572466	1710121572470	OK	 
USER	Buscar usuários	627	END	1710121567905	1710121572485
USER	Buscar usuários	712	START	1710121572525	1710121572525
REQUEST	712		GET_usuarios	1710121572526	1710121572530	OK	 
USER	Buscar usuários	713	START	1710121572575	1710121572575
REQUEST	713		GET_usuarios	1710121572575	1710121572579	OK	 
USER	Buscar usuários	714	START	1710121572625	1710121572625
REQUEST	714		GET_usuarios	1710121572625	1710121572630	OK	 
USER	Buscar usuários	715	START	1710121572685	1710121572685
REQUEST	715		GET_usuarios	1710121572686	1710121572690	OK	 
USER	Buscar usuários	716	START	1710121572735	1710121572735
REQUEST	716		GET_usuarios	1710121572735	1710121572740	OK	 
USER	Buscar usuários	626	END	1710121567845	1710121572745
USER	Buscar usuários	717	START	1710121572785	1710121572785
REQUEST	717		GET_usuarios	1710121572786	1710121572791	OK	 
USER	Buscar usuários	659	END	1710121569675	1710121572796
USER	Buscar usuários	718	START	1710121572835	1710121572835
REQUEST	718		GET_usuarios	1710121572835	1710121572838	OK	 
USER	Buscar usuários	637	END	1710121568455	1710121572865
USER	Buscar usuários	676	END	1710121570625	1710121572865
USER	Buscar usuários	654	END	1710121569405	1710121572885
USER	Buscar usuários	719	START	1710121572884	1710121572884
REQUEST	719		GET_usuarios	1710121572885	1710121572886	OK	 
USER	Buscar usuários	650	END	1710121569175	1710121572905
USER	Buscar usuários	720	START	1710121572935	1710121572935
REQUEST	720		GET_usuarios	1710121572936	1710121572941	OK	 
USER	Buscar usuários	669	END	1710121570235	1710121572945
USER	Buscar usuários	721	START	1710121572985	1710121572985
REQUEST	721		GET_usuarios	1710121572986	1710121572991	OK	 
USER	Buscar usuários	634	END	1710121568295	1710121573036
USER	Buscar usuários	656	END	1710121569516	1710121573036
USER	Buscar usuários	722	START	1710121573036	1710121573036
REQUEST	722		GET_usuarios	1710121573036	1710121573042	OK	 
USER	Buscar usuários	632	END	1710121568185	1710121573055
USER	Buscar usuários	652	END	1710121569295	1710121573086
USER	Buscar usuários	723	START	1710121573085	1710121573085
REQUEST	723		GET_usuarios	1710121573086	1710121573091	OK	 
USER	Buscar usuários	724	START	1710121573135	1710121573135
REQUEST	724		GET_usuarios	1710121573136	1710121573140	OK	 
USER	Buscar usuários	636	END	1710121568405	1710121573186
USER	Buscar usuários	725	START	1710121573186	1710121573186
REQUEST	725		GET_usuarios	1710121573186	1710121573190	OK	 
USER	Buscar usuários	662	END	1710121569845	1710121573225
USER	Buscar usuários	726	START	1710121573235	1710121573235
REQUEST	726		GET_usuarios	1710121573235	1710121573237	OK	 
USER	Buscar usuários	643	END	1710121568795	1710121573255
USER	Buscar usuários	727	START	1710121573284	1710121573284
REQUEST	727		GET_usuarios	1710121573285	1710121573287	OK	 
USER	Buscar usuários	640	END	1710121568625	1710121573305
USER	Buscar usuários	667	END	1710121570125	1710121573325
USER	Buscar usuários	645	END	1710121568904	1710121573335
USER	Buscar usuários	728	START	1710121573335	1710121573335
REQUEST	728		GET_usuarios	1710121573336	1710121573340	OK	 
USER	Buscar usuários	729	START	1710121573385	1710121573385
REQUEST	729		GET_usuarios	1710121573386	1710121573392	OK	 
USER	Buscar usuários	730	START	1710121573435	1710121573435
REQUEST	730		GET_usuarios	1710121573436	1710121573441	OK	 
USER	Buscar usuários	731	START	1710121573485	1710121573485
REQUEST	731		GET_usuarios	1710121573485	1710121573488	OK	 
USER	Buscar usuários	666	END	1710121570064	1710121573525
USER	Buscar usuários	732	START	1710121573536	1710121573536
REQUEST	732		GET_usuarios	1710121573536	1710121573541	OK	 
USER	Buscar usuários	653	END	1710121569345	1710121573556
USER	Buscar usuários	644	END	1710121568845	1710121573565
USER	Buscar usuários	733	START	1710121573585	1710121573585
REQUEST	733		GET_usuarios	1710121573586	1710121573588	OK	 
USER	Buscar usuários	663	END	1710121569905	1710121573605
USER	Buscar usuários	685	END	1710121571105	1710121573637
USER	Buscar usuários	734	START	1710121573637	1710121573637
REQUEST	734		GET_usuarios	1710121573638	1710121573642	OK	 
USER	Buscar usuários	735	START	1710121573685	1710121573685
REQUEST	735		GET_usuarios	1710121573686	1710121573691	OK	 
USER	Buscar usuários	665	END	1710121570015	1710121573695
USER	Buscar usuários	696	END	1710121571675	1710121573704
USER	Buscar usuários	736	START	1710121573725	1710121573725
REQUEST	736		GET_usuarios	1710121573725	1710121573728	OK	 
USER	Buscar usuários	657	END	1710121569565	1710121573745
USER	Buscar usuários	737	START	1710121573776	1710121573776
REQUEST	737		GET_usuarios	1710121573776	1710121573781	OK	 
USER	Buscar usuários	738	START	1710121573825	1710121573825
REQUEST	738		GET_usuarios	1710121573825	1710121573828	OK	 
USER	Buscar usuários	668	END	1710121570175	1710121573865
USER	Buscar usuários	739	START	1710121573875	1710121573875
REQUEST	739		GET_usuarios	1710121573875	1710121573879	OK	 
USER	Buscar usuários	740	START	1710121573925	1710121573925
REQUEST	740		GET_usuarios	1710121573926	1710121573930	OK	 
USER	Buscar usuários	693	END	1710121571525	1710121573946
USER	Buscar usuários	741	START	1710121573975	1710121573975
REQUEST	741		GET_usuarios	1710121573976	1710121573980	OK	 
USER	Buscar usuários	742	START	1710121574025	1710121574025
REQUEST	742		GET_usuarios	1710121574025	1710121574031	OK	 
USER	Buscar usuários	648	END	1710121569065	1710121574055
USER	Buscar usuários	743	START	1710121574076	1710121574076
REQUEST	743		GET_usuarios	1710121574076	1710121574080	OK	 
USER	Buscar usuários	672	END	1710121570405	1710121574105
USER	Buscar usuários	690	END	1710121571365	1710121574115
USER	Buscar usuários	744	START	1710121574125	1710121574125
REQUEST	744		GET_usuarios	1710121574126	1710121574130	OK	 
USER	Buscar usuários	679	END	1710121570785	1710121574135
USER	Buscar usuários	745	START	1710121574175	1710121574175
REQUEST	745		GET_usuarios	1710121574175	1710121574180	OK	 
USER	Buscar usuários	746	START	1710121574225	1710121574225
REQUEST	746		GET_usuarios	1710121574226	1710121574230	OK	 
USER	Buscar usuários	747	START	1710121574275	1710121574275
REQUEST	747		GET_usuarios	1710121574276	1710121574281	OK	 
USER	Buscar usuários	658	END	1710121569625	1710121574325
USER	Buscar usuários	748	START	1710121574325	1710121574325
REQUEST	748		GET_usuarios	1710121574326	1710121574331	OK	 
USER	Buscar usuários	749	START	1710121574375	1710121574375
REQUEST	749		GET_usuarios	1710121574376	1710121574380	OK	 
USER	Buscar usuários	750	START	1710121574425	1710121574425
REQUEST	750		GET_usuarios	1710121574425	1710121574431	OK	 
USER	Buscar usuários	751	START	1710121574475	1710121574475
REQUEST	751		GET_usuarios	1710121574476	1710121574481	OK	 
USER	Buscar usuários	752	START	1710121574525	1710121574525
REQUEST	752		GET_usuarios	1710121574526	1710121574531	OK	 
USER	Buscar usuários	670	END	1710121570295	1710121574545
USER	Buscar usuários	753	START	1710121574576	1710121574576
REQUEST	753		GET_usuarios	1710121574576	1710121574581	OK	 
USER	Buscar usuários	680	END	1710121570836	1710121574585
USER	Buscar usuários	711	END	1710121572465	1710121574616
USER	Buscar usuários	754	START	1710121574625	1710121574625
REQUEST	754		GET_usuarios	1710121574626	1710121574630	OK	 
USER	Buscar usuários	689	END	1710121571315	1710121574635
USER	Buscar usuários	704	END	1710121572105	1710121574655
USER	Buscar usuários	660	END	1710121569735	1710121574676
USER	Buscar usuários	699	END	1710121571835	1710121574676
USER	Buscar usuários	700	END	1710121571895	1710121574685
USER	Buscar usuários	661	END	1710121569795	1710121574695
USER	Buscar usuários	673	END	1710121570456	1710121574755
USER	Buscar usuários	681	END	1710121570885	1710121574805
USER	Buscar usuários	664	END	1710121569955	1710121574835
USER	Buscar usuários	675	END	1710121570565	1710121574845
USER	Buscar usuários	709	END	1710121572365	1710121574875
USER	Buscar usuários	678	END	1710121570735	1710121575095
USER	Buscar usuários	671	END	1710121570345	1710121575105
USER	Buscar usuários	674	END	1710121570515	1710121575124
USER	Buscar usuários	688	END	1710121571255	1710121575145
USER	Buscar usuários	706	END	1710121572205	1710121575195
USER	Buscar usuários	682	END	1710121570945	1710121575255
USER	Buscar usuários	713	END	1710121572575	1710121575265
USER	Buscar usuários	677	END	1710121570675	1710121575285
USER	Buscar usuários	692	END	1710121571465	1710121575285
USER	Buscar usuários	683	END	1710121570995	1710121575346
USER	Buscar usuários	707	END	1710121572255	1710121575426
USER	Buscar usuários	686	END	1710121571155	1710121575645
USER	Buscar usuários	684	END	1710121571045	1710121575655
USER	Buscar usuários	697	END	1710121571735	1710121575665
USER	Buscar usuários	703	END	1710121572045	1710121575765
USER	Buscar usuários	723	END	1710121573085	1710121575784
USER	Buscar usuários	691	END	1710121571415	1710121575784
USER	Buscar usuários	701	END	1710121571945	1710121575836
USER	Buscar usuários	737	END	1710121573776	1710121575845
USER	Buscar usuários	716	END	1710121572735	1710121575885
USER	Buscar usuários	687	END	1710121571205	1710121575955
USER	Buscar usuários	694	END	1710121571575	1710121575985
USER	Buscar usuários	705	END	1710121572155	1710121576015
USER	Buscar usuários	715	END	1710121572685	1710121576085
USER	Buscar usuários	744	END	1710121574125	1710121576195
USER	Buscar usuários	722	END	1710121573036	1710121576226
USER	Buscar usuários	695	END	1710121571625	1710121576235
USER	Buscar usuários	719	END	1710121572884	1710121576235
USER	Buscar usuários	708	END	1710121572316	1710121576246
USER	Buscar usuários	710	END	1710121572415	1710121576276
USER	Buscar usuários	712	END	1710121572525	1710121576375
USER	Buscar usuários	747	END	1710121574275	1710121576455
USER	Buscar usuários	728	END	1710121573335	1710121576535
USER	Buscar usuários	745	END	1710121574175	1710121576535
USER	Buscar usuários	736	END	1710121573725	1710121576616
USER	Buscar usuários	732	END	1710121573536	1710121576625
USER	Buscar usuários	714	END	1710121572625	1710121576625
USER	Buscar usuários	698	END	1710121571785	1710121576655
USER	Buscar usuários	734	END	1710121573637	1710121576695
USER	Buscar usuários	746	END	1710121574225	1710121576735
USER	Buscar usuários	717	END	1710121572785	1710121576735
USER	Buscar usuários	740	END	1710121573925	1710121576865
USER	Buscar usuários	702	END	1710121571995	1710121576906
USER	Buscar usuários	730	END	1710121573435	1710121576906
USER	Buscar usuários	725	END	1710121573186	1710121576915
USER	Buscar usuários	739	END	1710121573875	1710121576915
USER	Buscar usuários	752	END	1710121574525	1710121576925
USER	Buscar usuários	720	END	1710121572935	1710121577005
USER	Buscar usuários	727	END	1710121573284	1710121577015
USER	Buscar usuários	721	END	1710121572985	1710121577086
USER	Buscar usuários	718	END	1710121572835	1710121577136
USER	Buscar usuários	748	END	1710121574325	1710121577215
USER	Buscar usuários	731	END	1710121573485	1710121577235
USER	Buscar usuários	729	END	1710121573385	1710121577495
USER	Buscar usuários	726	END	1710121573235	1710121577806
USER	Buscar usuários	735	END	1710121573685	1710121577856
USER	Buscar usuários	724	END	1710121573135	1710121577955
USER	Buscar usuários	742	END	1710121574025	1710121577985
USER	Buscar usuários	750	END	1710121574425	1710121577995
USER	Buscar usuários	738	END	1710121573825	1710121578325
USER	Buscar usuários	733	END	1710121573585	1710121578356
USER	Buscar usuários	749	END	1710121574375	1710121578575
USER	Buscar usuários	751	END	1710121574475	1710121578595
USER	Buscar usuários	753	END	1710121574576	1710121578736
USER	Buscar usuários	741	END	1710121573975	1710121578745
USER	Buscar usuários	743	END	1710121574076	1710121578885
USER	Buscar usuários	754	END	1710121574625	1710121578904
