ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710113231760	 	3.2.1
REQUEST	1996		GET_usuarios	1710113295540	1710113295542	OK	 
USER	Buscar produtos	1853	END	1710113290989	1710113295559
USER	Buscar usuários	1841	END	1710113291459	1710113295559
USER	Buscar produtos	1849	END	1710113290830	1710113295569
USER	Buscar usuários	1838	END	1710113291230	1710113295569
USER	Buscar produtos	2036	START	1710113295569	1710113295569
REQUEST	2036		GET_produtos	1710113295569	1710113295572	OK	 
USER	Buscar produtos	2037	START	1710113295609	1710113295609
USER	Buscar usuários	2022	START	1710113295609	1710113295609
REQUEST	2037		GET_produtos	1710113295609	1710113295611	OK	 
REQUEST	2022		GET_usuarios	1710113295609	1710113295611	OK	 
USER	Buscar produtos	2038	START	1710113295649	1710113295649
REQUEST	2038		GET_produtos	1710113295649	1710113295651	OK	 
USER	Buscar produtos	1857	END	1710113291159	1710113295659
USER	Buscar produtos	1900	END	1710113292370	1710113295669
USER	Buscar produtos	1920	END	1710113292619	1710113295679
USER	Buscar usuários	2023	START	1710113295679	1710113295679
REQUEST	2023		GET_usuarios	1710113295679	1710113295682	OK	 
USER	Buscar produtos	2039	START	1710113295689	1710113295689
REQUEST	2039		GET_produtos	1710113295689	1710113295692	OK	 
USER	Buscar produtos	1863	END	1710113291409	1710113295719
USER	Buscar produtos	2040	START	1710113295729	1710113295729
REQUEST	2040		GET_produtos	1710113295730	1710113295731	OK	 
USER	Buscar produtos	1843	END	1710113290579	1710113295749
USER	Buscar produtos	1894	END	1710113292129	1710113295749
USER	Buscar usuários	2024	START	1710113295749	1710113295749
REQUEST	2024		GET_usuarios	1710113295749	1710113295751	OK	 
USER	Buscar produtos	1883	END	1710113291689	1710113295759
USER	Buscar produtos	2041	START	1710113295769	1710113295769
REQUEST	2041		GET_produtos	1710113295769	1710113295771	OK	 
USER	Buscar usuários	1878	END	1710113292459	1710113295780
USER	Buscar produtos	1818	END	1710113290079	1710113295789
USER	Buscar usuários	1945	END	1710113293679	1710113295810
USER	Buscar produtos	2042	START	1710113295809	1710113295809
REQUEST	2042		GET_produtos	1710113295810	1710113295812	OK	 
USER	Buscar usuários	2025	START	1710113295819	1710113295819
REQUEST	2025		GET_usuarios	1710113295819	1710113295821	OK	 
USER	Buscar usuários	1879	END	1710113292529	1710113295829
USER	Buscar produtos	1921	END	1710113292660	1710113295829
USER	Buscar produtos	1893	END	1710113292089	1710113295850
USER	Buscar produtos	2043	START	1710113295850	1710113295850
REQUEST	2043		GET_produtos	1710113295850	1710113295853	OK	 
USER	Buscar produtos	1847	END	1710113290739	1710113295879
USER	Buscar produtos	2044	START	1710113295889	1710113295889
USER	Buscar usuários	2026	START	1710113295889	1710113295889
REQUEST	2044		GET_produtos	1710113295889	1710113295892	OK	 
REQUEST	2026		GET_usuarios	1710113295889	1710113295892	OK	 
USER	Buscar produtos	1864	END	1710113291450	1710113295919
USER	Buscar produtos	2045	START	1710113295929	1710113295929
REQUEST	2045		GET_produtos	1710113295929	1710113295931	OK	 
USER	Buscar usuários	1905	END	1710113292610	1710113295939
USER	Buscar usuários	2027	START	1710113295958	1710113295958
REQUEST	2027		GET_usuarios	1710113295959	1710113295960	OK	 
USER	Buscar produtos	2046	START	1710113295969	1710113295969
REQUEST	2046		GET_produtos	1710113295969	1710113295970	OK	 
USER	Buscar produtos	2047	START	1710113296009	1710113296009
REQUEST	2047		GET_produtos	1710113296009	1710113296011	OK	 
USER	Buscar produtos	1862	END	1710113291369	1710113296019
USER	Buscar usuários	1912	END	1710113293109	1710113296019
USER	Buscar produtos	1881	END	1710113291609	1710113296019
USER	Buscar produtos	1852	END	1710113290949	1710113296030
USER	Buscar usuários	2028	START	1710113296029	1710113296029
REQUEST	2028		GET_usuarios	1710113296030	1710113296032	OK	 
USER	Buscar produtos	2048	START	1710113296049	1710113296049
REQUEST	2048		GET_produtos	1710113296049	1710113296052	OK	 
USER	Buscar produtos	1822	END	1710113290240	1710113296079
USER	Buscar produtos	1884	END	1710113291729	1710113296079
USER	Buscar produtos	1902	END	1710113292450	1710113296089
USER	Buscar produtos	2049	START	1710113296089	1710113296089
REQUEST	2049		GET_produtos	1710113296090	1710113296092	OK	 
USER	Buscar usuários	2029	START	1710113296109	1710113296109
REQUEST	2029		GET_usuarios	1710113296109	1710113296110	OK	 
USER	Buscar produtos	2050	START	1710113296129	1710113296129
REQUEST	2050		GET_produtos	1710113296129	1710113296131	OK	 
USER	Buscar produtos	1895	END	1710113292169	1710113296149
USER	Buscar usuários	1839	END	1710113291299	1710113296149
USER	Buscar produtos	2051	START	1710113296169	1710113296169
REQUEST	2051		GET_produtos	1710113296169	1710113296173	OK	 
USER	Buscar usuários	2030	START	1710113296179	1710113296179
REQUEST	2030		GET_usuarios	1710113296179	1710113296181	OK	 
USER	Buscar produtos	1889	END	1710113291929	1710113296199
USER	Buscar produtos	2052	START	1710113296209	1710113296209
REQUEST	2052		GET_produtos	1710113296209	1710113296211	OK	 
USER	Buscar produtos	1897	END	1710113292249	1710113296229
USER	Buscar produtos	1866	END	1710113291540	1710113296239
USER	Buscar usuários	1872	END	1710113291999	1710113296249
USER	Buscar usuários	2031	START	1710113296249	1710113296249
USER	Buscar produtos	2053	START	1710113296249	1710113296249
REQUEST	2053		GET_produtos	1710113296249	1710113296251	OK	 
REQUEST	2031		GET_usuarios	1710113296249	1710113296251	OK	 
USER	Buscar usuários	1908	END	1710113292819	1710113296269
USER	Buscar produtos	2054	START	1710113296289	1710113296289
REQUEST	2054		GET_produtos	1710113296289	1710113296290	OK	 
USER	Buscar produtos	1892	END	1710113292049	1710113296319
USER	Buscar usuários	2032	START	1710113296319	1710113296319
REQUEST	2032		GET_usuarios	1710113296320	1710113296322	OK	 
USER	Buscar produtos	1903	END	1710113292489	1710113296329
USER	Buscar produtos	1935	END	1710113293219	1710113296329
USER	Buscar produtos	2055	START	1710113296329	1710113296329
REQUEST	2055		GET_produtos	1710113296330	1710113296331	OK	 
USER	Buscar produtos	1927	END	1710113292899	1710113296349
USER	Buscar produtos	2056	START	1710113296370	1710113296370
REQUEST	2056		GET_produtos	1710113296370	1710113296373	OK	 
USER	Buscar usuários	1869	END	1710113291759	1710113296379
USER	Buscar usuários	1918	END	1710113293540	1710113296379
USER	Buscar usuários	1874	END	1710113292149	1710113296389
USER	Buscar usuários	2033	START	1710113296389	1710113296389
REQUEST	2033		GET_usuarios	1710113296389	1710113296390	OK	 
USER	Buscar produtos	1929	END	1710113292979	1710113296409
USER	Buscar produtos	2057	START	1710113296409	1710113296409
REQUEST	2057		GET_produtos	1710113296410	1710113296412	OK	 
USER	Buscar produtos	2058	START	1710113296449	1710113296449
REQUEST	2058		GET_produtos	1710113296449	1710113296451	OK	 
USER	Buscar usuários	2034	START	1710113296459	1710113296459
REQUEST	2034		GET_usuarios	1710113296459	1710113296461	OK	 
USER	Buscar produtos	1941	END	1710113293459	1710113296489
USER	Buscar produtos	2059	START	1710113296489	1710113296489
REQUEST	2059		GET_produtos	1710113296490	1710113296492	OK	 
USER	Buscar produtos	1939	END	1710113293379	1710113296500
USER	Buscar usuários	1867	END	1710113291609	1710113296509
USER	Buscar produtos	1891	END	1710113292010	1710113296509
USER	Buscar usuários	2035	START	1710113296529	1710113296529
USER	Buscar produtos	2060	START	1710113296529	1710113296529
REQUEST	2035		GET_usuarios	1710113296530	1710113296532	OK	 
REQUEST	2060		GET_produtos	1710113296530	1710113296532	OK	 
USER	Buscar usuários	1916	END	1710113293389	1710113296579
USER	Buscar produtos	2075	START	1710113296579	1710113296579
REQUEST	2075		GET_produtos	1710113296579	1710113296581	OK	 
USER	Buscar usuários	1956	END	1710113294459	1710113296589
USER	Buscar usuários	1949	END	1710113293959	1710113296599
USER	Buscar usuários	2061	START	1710113296609	1710113296609
REQUEST	2061		GET_usuarios	1710113296610	1710113296611	OK	 
USER	Buscar produtos	1940	END	1710113293419	1710113296619
USER	Buscar usuários	1868	END	1710113291689	1710113296619
USER	Buscar produtos	2076	START	1710113296619	1710113296619
REQUEST	2076		GET_produtos	1710113296619	1710113296620	OK	 
USER	Buscar produtos	2077	START	1710113296660	1710113296660
REQUEST	2077		GET_produtos	1710113296660	1710113296664	OK	 
USER	Buscar produtos	1882	END	1710113291649	1710113296669
USER	Buscar usuários	2062	START	1710113296680	1710113296680
REQUEST	2062		GET_usuarios	1710113296680	1710113296683	OK	 
USER	Buscar usuários	1870	END	1710113291839	1710113296700
USER	Buscar produtos	2078	START	1710113296700	1710113296700
REQUEST	2078		GET_produtos	1710113296700	1710113296704	OK	 
USER	Buscar produtos	1942	END	1710113293501	1710113296719
USER	Buscar usuários	1871	END	1710113291919	1710113296730
USER	Buscar produtos	2079	START	1710113296739	1710113296739
REQUEST	2079		GET_produtos	1710113296739	1710113296741	OK	 
USER	Buscar usuários	2063	START	1710113296749	1710113296749
REQUEST	2063		GET_usuarios	1710113296749	1710113296752	OK	 
USER	Buscar produtos	2080	START	1710113296779	1710113296779
REQUEST	2080		GET_produtos	1710113296779	1710113296782	OK	 
USER	Buscar produtos	2081	START	1710113296819	1710113296819
USER	Buscar usuários	2064	START	1710113296819	1710113296819
REQUEST	2081		GET_produtos	1710113296819	1710113296821	OK	 
REQUEST	2064		GET_usuarios	1710113296819	1710113296822	OK	 
USER	Buscar produtos	2082	START	1710113296859	1710113296859
REQUEST	2082		GET_produtos	1710113296860	1710113296862	OK	 
USER	Buscar usuários	2065	START	1710113296889	1710113296889
REQUEST	2065		GET_usuarios	1710113296889	1710113296891	OK	 
USER	Buscar usuários	1950	END	1710113294029	1710113296899
USER	Buscar produtos	2083	START	1710113296899	1710113296899
REQUEST	2083		GET_produtos	1710113296900	1710113296902	OK	 
USER	Buscar produtos	1859	END	1710113291239	1710113296909
USER	Buscar usuários	1909	END	1710113292890	1710113296919
USER	Buscar usuários	1915	END	1710113293319	1710113296929
USER	Buscar produtos	2084	START	1710113296939	1710113296939
REQUEST	2084		GET_produtos	1710113296939	1710113296942	OK	 
USER	Buscar usuários	2066	START	1710113296960	1710113296960
REQUEST	2066		GET_usuarios	1710113296960	1710113296962	OK	 
USER	Buscar produtos	1938	END	1710113293339	1710113296969
USER	Buscar produtos	2085	START	1710113296979	1710113296979
REQUEST	2085		GET_produtos	1710113296979	1710113296984	OK	 
USER	Buscar usuários	1875	END	1710113292230	1710113296989
USER	Buscar usuários	1873	END	1710113292070	1710113297009
USER	Buscar produtos	2086	START	1710113297019	1710113297019
REQUEST	2086		GET_produtos	1710113297019	1710113297021	OK	 
USER	Buscar usuários	2067	START	1710113297040	1710113297040
REQUEST	2067		GET_usuarios	1710113297040	1710113297042	OK	 
USER	Buscar produtos	1890	END	1710113291970	1710113297049
USER	Buscar produtos	2087	START	1710113297059	1710113297059
REQUEST	2087		GET_produtos	1710113297059	1710113297061	OK	 
USER	Buscar produtos	2088	START	1710113297099	1710113297099
REQUEST	2088		GET_produtos	1710113297099	1710113297102	OK	 
USER	Buscar usuários	2068	START	1710113297109	1710113297109
REQUEST	2068		GET_usuarios	1710113297109	1710113297112	OK	 
USER	Buscar usuários	1913	END	1710113293179	1710113297128
USER	Buscar produtos	2089	START	1710113297139	1710113297139
REQUEST	2089		GET_produtos	1710113297139	1710113297141	OK	 
USER	Buscar usuários	1876	END	1710113292299	1710113297149
USER	Buscar usuários	1952	END	1710113294179	1710113297179
USER	Buscar usuários	1983	END	1710113294609	1710113297179
USER	Buscar produtos	2090	START	1710113297179	1710113297179
USER	Buscar usuários	2069	START	1710113297179	1710113297179
REQUEST	2090		GET_produtos	1710113297179	1710113297181	OK	 
REQUEST	2069		GET_usuarios	1710113297179	1710113297182	OK	 
USER	Buscar produtos	1860	END	1710113291289	1710113297219
USER	Buscar produtos	1899	END	1710113292329	1710113297219
USER	Buscar produtos	1930	END	1710113293019	1710113297219
USER	Buscar produtos	2091	START	1710113297219	1710113297219
REQUEST	2091		GET_produtos	1710113297220	1710113297222	OK	 
USER	Buscar produtos	1885	END	1710113291770	1710113297229
USER	Buscar usuários	2070	START	1710113297249	1710113297249
REQUEST	2070		GET_usuarios	1710113297249	1710113297252	OK	 
USER	Buscar produtos	1937	END	1710113293299	1710113297259
USER	Buscar produtos	1972	END	1710113294129	1710113297259
USER	Buscar produtos	2092	START	1710113297259	1710113297259
REQUEST	2092		GET_produtos	1710113297260	1710113297261	OK	 
USER	Buscar produtos	2093	START	1710113297299	1710113297299
REQUEST	2093		GET_produtos	1710113297299	1710113297301	OK	 
USER	Buscar usuários	2071	START	1710113297319	1710113297319
REQUEST	2071		GET_usuarios	1710113297319	1710113297321	OK	 
USER	Buscar produtos	2094	START	1710113297339	1710113297339
REQUEST	2094		GET_produtos	1710113297339	1710113297341	OK	 
USER	Buscar produtos	1887	END	1710113291849	1710113297349
USER	Buscar usuários	1948	END	1710113293889	1710113297369
USER	Buscar produtos	2095	START	1710113297379	1710113297379
REQUEST	2095		GET_produtos	1710113297379	1710113297381	OK	 
USER	Buscar usuários	2072	START	1710113297389	1710113297389
REQUEST	2072		GET_usuarios	1710113297389	1710113297391	OK	 
USER	Buscar produtos	2096	START	1710113297419	1710113297419
REQUEST	2096		GET_produtos	1710113297419	1710113297421	OK	 
USER	Buscar produtos	2097	START	1710113297459	1710113297459
USER	Buscar usuários	2073	START	1710113297459	1710113297459
REQUEST	2073		GET_usuarios	1710113297460	1710113297462	OK	 
REQUEST	2097		GET_produtos	1710113297460	1710113297462	OK	 
USER	Buscar produtos	1963	END	1710113293769	1710113297469
USER	Buscar usuários	1906	END	1710113292679	1710113297490
USER	Buscar produtos	2098	START	1710113297499	1710113297499
REQUEST	2098		GET_produtos	1710113297500	1710113297503	OK	 
USER	Buscar produtos	1886	END	1710113291810	1710113297509
USER	Buscar produtos	1928	END	1710113292939	1710113297509
USER	Buscar produtos	2099	START	1710113297539	1710113297539
USER	Buscar usuários	2074	START	1710113297539	1710113297539
REQUEST	2099		GET_produtos	1710113297540	1710113297541	OK	 
REQUEST	2074		GET_usuarios	1710113297540	1710113297542	OK	 
USER	Buscar produtos	2114	START	1710113297569	1710113297569
REQUEST	2114		GET_produtos	1710113297569	1710113297571	OK	 
USER	Buscar usuários	2100	START	1710113297610	1710113297610
USER	Buscar produtos	2115	START	1710113297610	1710113297610
REQUEST	2115		GET_produtos	1710113297610	1710113297613	OK	 
REQUEST	2100		GET_usuarios	1710113297610	1710113297613	OK	 
USER	Buscar usuários	1953	END	1710113294250	1710113297639
USER	Buscar produtos	1933	END	1710113293139	1710113297639
USER	Buscar produtos	2116	START	1710113297649	1710113297649
REQUEST	2116		GET_produtos	1710113297649	1710113297650	OK	 
USER	Buscar usuários	2101	START	1710113297679	1710113297679
REQUEST	2101		GET_usuarios	1710113297679	1710113297681	OK	 
USER	Buscar produtos	2117	START	1710113297689	1710113297689
REQUEST	2117		GET_produtos	1710113297689	1710113297691	OK	 
USER	Buscar produtos	2118	START	1710113297729	1710113297729
REQUEST	2118		GET_produtos	1710113297729	1710113297731	OK	 
USER	Buscar usuários	2102	START	1710113297749	1710113297749
REQUEST	2102		GET_usuarios	1710113297750	1710113297752	OK	 
USER	Buscar produtos	2119	START	1710113297769	1710113297769
REQUEST	2119		GET_produtos	1710113297769	1710113297770	OK	 
USER	Buscar usuários	1995	END	1710113295459	1710113297779
USER	Buscar produtos	1998	END	1710113294609	1710113297789
USER	Buscar produtos	1926	END	1710113292859	1710113297799
USER	Buscar produtos	1979	END	1710113294409	1710113297799
USER	Buscar produtos	2120	START	1710113297809	1710113297809
REQUEST	2120		GET_produtos	1710113297809	1710113297811	OK	 
USER	Buscar usuários	2103	START	1710113297820	1710113297820
REQUEST	2103		GET_usuarios	1710113297820	1710113297822	OK	 
USER	Buscar produtos	1958	END	1710113293569	1710113297839
USER	Buscar produtos	2121	START	1710113297849	1710113297849
REQUEST	2121		GET_produtos	1710113297850	1710113297851	OK	 
USER	Buscar produtos	1888	END	1710113291889	1710113297859
USER	Buscar produtos	1969	END	1710113294009	1710113297859
USER	Buscar usuários	2104	START	1710113297889	1710113297889
USER	Buscar produtos	2122	START	1710113297889	1710113297889
REQUEST	2104		GET_usuarios	1710113297890	1710113297894	OK	 
REQUEST	2122		GET_produtos	1710113297890	1710113297895	OK	 
USER	Buscar usuários	1914	END	1710113293249	1710113297909
USER	Buscar produtos	2123	START	1710113297929	1710113297929
REQUEST	2123		GET_produtos	1710113297929	1710113297933	OK	 
USER	Buscar produtos	1896	END	1710113292209	1710113297939
USER	Buscar produtos	1925	END	1710113292819	1710113297959
USER	Buscar produtos	1962	END	1710113293730	1710113297959
USER	Buscar produtos	1968	END	1710113293969	1710113297960
USER	Buscar usuários	2105	START	1710113297959	1710113297959
REQUEST	2105		GET_usuarios	1710113297960	1710113297964	OK	 
USER	Buscar produtos	2124	START	1710113297969	1710113297969
REQUEST	2124		GET_produtos	1710113297970	1710113297972	OK	 
USER	Buscar usuários	1946	END	1710113293750	1710113298000
USER	Buscar produtos	2125	START	1710113298009	1710113298009
REQUEST	2125		GET_produtos	1710113298009	1710113298013	OK	 
USER	Buscar usuários	1993	END	1710113295319	1710113298039
USER	Buscar usuários	2106	START	1710113298039	1710113298039
REQUEST	2106		GET_usuarios	1710113298040	1710113298043	OK	 
USER	Buscar produtos	2126	START	1710113298050	1710113298050
REQUEST	2126		GET_produtos	1710113298050	1710113298052	OK	 
USER	Buscar produtos	2002	END	1710113294769	1710113298089
USER	Buscar produtos	2127	START	1710113298089	1710113298089
REQUEST	2127		GET_produtos	1710113298090	1710113298093	OK	 
USER	Buscar usuários	2107	START	1710113298109	1710113298109
REQUEST	2107		GET_usuarios	1710113298109	1710113298112	OK	 
USER	Buscar produtos	1904	END	1710113292530	1710113298129
USER	Buscar produtos	2128	START	1710113298129	1710113298129
REQUEST	2128		GET_produtos	1710113298129	1710113298131	OK	 
USER	Buscar usuários	1955	END	1710113294389	1710113298169
USER	Buscar produtos	1981	END	1710113294489	1710113298169
USER	Buscar produtos	2129	START	1710113298169	1710113298169
REQUEST	2129		GET_produtos	1710113298169	1710113298173	OK	 
USER	Buscar usuários	2108	START	1710113298179	1710113298179
REQUEST	2108		GET_usuarios	1710113298179	1710113298182	OK	 
USER	Buscar usuários	1992	END	1710113295249	1710113298199
USER	Buscar produtos	2005	END	1710113294889	1710113298209
USER	Buscar produtos	2130	START	1710113298209	1710113298209
REQUEST	2130		GET_produtos	1710113298209	1710113298210	OK	 
USER	Buscar produtos	1923	END	1710113292739	1710113298219
USER	Buscar produtos	1924	END	1710113292779	1710113298219
USER	Buscar produtos	1931	END	1710113293059	1710113298219
USER	Buscar produtos	1932	END	1710113293099	1710113298219
USER	Buscar usuários	1944	END	1710113293609	1710113298250
USER	Buscar usuários	2024	END	1710113295749	1710113298250
USER	Buscar usuários	2109	START	1710113298250	1710113298250
USER	Buscar produtos	2131	START	1710113298250	1710113298250
REQUEST	2131		GET_produtos	1710113298250	1710113298255	OK	 
REQUEST	2109		GET_usuarios	1710113298250	1710113298255	OK	 
USER	Buscar produtos	1970	END	1710113294049	1710113298280
USER	Buscar usuários	1947	END	1710113293819	1710113298289
USER	Buscar produtos	2000	END	1710113294689	1710113298289
USER	Buscar produtos	2132	START	1710113298289	1710113298289
REQUEST	2132		GET_produtos	1710113298289	1710113298292	OK	 
USER	Buscar usuários	2026	END	1710113295889	1710113298319
USER	Buscar usuários	2110	START	1710113298319	1710113298319
REQUEST	2110		GET_usuarios	1710113298320	1710113298322	OK	 
USER	Buscar produtos	1971	END	1710113294089	1710113298330
USER	Buscar produtos	2133	START	1710113298330	1710113298330
REQUEST	2133		GET_produtos	1710113298330	1710113298332	OK	 
USER	Buscar produtos	1936	END	1710113293259	1710113298339
USER	Buscar usuários	1991	END	1710113295179	1710113298359
USER	Buscar produtos	2134	START	1710113298370	1710113298370
REQUEST	2134		GET_produtos	1710113298370	1710113298374	OK	 
USER	Buscar usuários	2111	START	1710113298389	1710113298389
REQUEST	2111		GET_usuarios	1710113298390	1710113298392	OK	 
USER	Buscar usuários	1917	END	1710113293459	1710113298399
USER	Buscar produtos	2135	START	1710113298409	1710113298409
REQUEST	2135		GET_produtos	1710113298409	1710113298410	OK	 
USER	Buscar usuários	1994	END	1710113295389	1710113298419
USER	Buscar produtos	2136	START	1710113298449	1710113298449
REQUEST	2136		GET_produtos	1710113298449	1710113298451	OK	 
USER	Buscar usuários	1990	END	1710113295110	1710113298459
USER	Buscar usuários	2112	START	1710113298459	1710113298459
REQUEST	2112		GET_usuarios	1710113298459	1710113298462	OK	 
USER	Buscar produtos	2137	START	1710113298489	1710113298489
REQUEST	2137		GET_produtos	1710113298490	1710113298492	OK	 
USER	Buscar produtos	1943	END	1710113293540	1710113298499
USER	Buscar produtos	2138	START	1710113298529	1710113298529
REQUEST	2138		GET_produtos	1710113298530	1710113298533	OK	 
USER	Buscar usuários	2113	START	1710113298540	1710113298540
REQUEST	2113		GET_usuarios	1710113298540	1710113298542	OK	 
USER	Buscar produtos	1919	END	1710113292579	1710113298559
USER	Buscar produtos	2016	END	1710113295328	1710113298570
USER	Buscar produtos	2154	START	1710113298570	1710113298570
REQUEST	2154		GET_produtos	1710113298570	1710113298573	OK	 
USER	Buscar usuários	2139	START	1710113298600	1710113298600
REQUEST	2139		GET_usuarios	1710113298600	1710113298604	OK	 
USER	Buscar produtos	2155	START	1710113298609	1710113298609
REQUEST	2155		GET_produtos	1710113298609	1710113298611	OK	 
USER	Buscar produtos	2156	START	1710113298649	1710113298649
REQUEST	2156		GET_produtos	1710113298649	1710113298652	OK	 
USER	Buscar produtos	2001	END	1710113294729	1710113298659
USER	Buscar usuários	2140	START	1710113298670	1710113298670
REQUEST	2140		GET_usuarios	1710113298670	1710113298673	OK	 
USER	Buscar produtos	2157	START	1710113298689	1710113298689
REQUEST	2157		GET_produtos	1710113298690	1710113298693	OK	 
USER	Buscar produtos	2038	END	1710113295649	1710113298710
USER	Buscar produtos	1922	END	1710113292699	1710113298719
USER	Buscar usuários	2141	START	1710113298730	1710113298730
USER	Buscar produtos	2158	START	1710113298730	1710113298730
REQUEST	2158		GET_produtos	1710113298730	1710113298735	OK	 
REQUEST	2141		GET_usuarios	1710113298730	1710113298736	OK	 
USER	Buscar produtos	2159	START	1710113298769	1710113298769
REQUEST	2159		GET_produtos	1710113298770	1710113298773	OK	 
USER	Buscar usuários	2142	START	1710113298799	1710113298799
REQUEST	2142		GET_usuarios	1710113298800	1710113298804	OK	 
USER	Buscar produtos	2160	START	1710113298809	1710113298809
REQUEST	2160		GET_produtos	1710113298809	1710113298811	OK	 
USER	Buscar usuários	1996	END	1710113295539	1710113298839
USER	Buscar produtos	2012	END	1710113295169	1710113298849
USER	Buscar produtos	2161	START	1710113298849	1710113298849
REQUEST	2161		GET_produtos	1710113298849	1710113298850	OK	 
USER	Buscar produtos	1965	END	1710113293849	1710113298869
USER	Buscar usuários	2025	END	1710113295819	1710113298869
USER	Buscar usuários	2143	START	1710113298869	1710113298869
REQUEST	2143		GET_usuarios	1710113298869	1710113298872	OK	 
USER	Buscar usuários	2031	END	1710113296249	1710113298879
USER	Buscar produtos	2162	START	1710113298889	1710113298889
REQUEST	2162		GET_produtos	1710113298890	1710113298891	OK	 
USER	Buscar produtos	1974	END	1710113294210	1710113298909
USER	Buscar produtos	2009	END	1710113295049	1710113298920
USER	Buscar produtos	2013	END	1710113295209	1710113298930
USER	Buscar usuários	2144	START	1710113298930	1710113298930
USER	Buscar produtos	2163	START	1710113298930	1710113298930
REQUEST	2163		GET_produtos	1710113298931	1710113298934	OK	 
REQUEST	2144		GET_usuarios	1710113298930	1710113298935	OK	 
USER	Buscar usuários	2062	END	1710113296680	1710113298969
USER	Buscar usuários	2064	END	1710113296819	1710113298969
USER	Buscar produtos	2164	START	1710113298969	1710113298969
REQUEST	2164		GET_produtos	1710113298970	1710113298976	OK	 
USER	Buscar produtos	1982	END	1710113294529	1710113298989
USER	Buscar usuários	2145	START	1710113298999	1710113298999
REQUEST	2145		GET_usuarios	1710113299000	1710113299002	OK	 
USER	Buscar usuários	1984	END	1710113294679	1710113299010
USER	Buscar produtos	2165	START	1710113299010	1710113299010
REQUEST	2165		GET_produtos	1710113299010	1710113299013	OK	 
USER	Buscar produtos	1977	END	1710113294329	1710113299019
USER	Buscar usuários	1951	END	1710113294109	1710113299039
USER	Buscar usuários	1985	END	1710113294749	1710113299039
USER	Buscar produtos	2047	END	1710113296009	1710113299049
USER	Buscar produtos	2166	START	1710113299049	1710113299049
REQUEST	2166		GET_produtos	1710113299049	1710113299051	OK	 
USER	Buscar usuários	2146	START	1710113299069	1710113299069
REQUEST	2146		GET_usuarios	1710113299069	1710113299071	OK	 
USER	Buscar produtos	2008	END	1710113295009	1710113299079
USER	Buscar produtos	2167	START	1710113299090	1710113299090
REQUEST	2167		GET_produtos	1710113299090	1710113299092	OK	 
USER	Buscar usuários	1986	END	1710113294819	1710113299099
USER	Buscar produtos	2004	END	1710113294849	1710113299119
USER	Buscar usuários	2147	START	1710113299129	1710113299129
USER	Buscar produtos	2168	START	1710113299129	1710113299129
REQUEST	2147		GET_usuarios	1710113299130	1710113299132	OK	 
REQUEST	2168		GET_produtos	1710113299130	1710113299133	OK	 
USER	Buscar usuários	1954	END	1710113294319	1710113299169
USER	Buscar produtos	2169	START	1710113299169	1710113299169
REQUEST	2169		GET_produtos	1710113299170	1710113299173	OK	 
USER	Buscar produtos	1960	END	1710113293649	1710113299180
USER	Buscar produtos	1997	END	1710113294569	1710113299180
USER	Buscar produtos	1934	END	1710113293179	1710113299200
USER	Buscar usuários	2148	START	1710113299200	1710113299200
REQUEST	2148		GET_usuarios	1710113299200	1710113299204	OK	 
USER	Buscar produtos	2170	START	1710113299209	1710113299209
REQUEST	2170		GET_produtos	1710113299209	1710113299212	OK	 
USER	Buscar produtos	1961	END	1710113293690	1710113299220
USER	Buscar produtos	2171	START	1710113299249	1710113299249
REQUEST	2171		GET_produtos	1710113299250	1710113299254	OK	 
USER	Buscar usuários	2149	START	1710113299270	1710113299270
REQUEST	2149		GET_usuarios	1710113299270	1710113299274	OK	 
USER	Buscar produtos	2172	START	1710113299289	1710113299289
REQUEST	2172		GET_produtos	1710113299290	1710113299293	OK	 
USER	Buscar produtos	1964	END	1710113293809	1710113299329
USER	Buscar usuários	2150	START	1710113299329	1710113299329
USER	Buscar produtos	2173	START	1710113299329	1710113299329
REQUEST	2150		GET_usuarios	1710113299330	1710113299334	OK	 
REQUEST	2173		GET_produtos	1710113299330	1710113299335	OK	 
USER	Buscar produtos	2174	START	1710113299370	1710113299370
REQUEST	2174		GET_produtos	1710113299370	1710113299374	OK	 
USER	Buscar produtos	2046	END	1710113295969	1710113299379
USER	Buscar usuários	2151	START	1710113299399	1710113299399
REQUEST	2151		GET_usuarios	1710113299399	1710113299403	OK	 
USER	Buscar produtos	2175	START	1710113299409	1710113299409
REQUEST	2175		GET_produtos	1710113299409	1710113299411	OK	 
USER	Buscar produtos	2036	END	1710113295569	1710113299420
USER	Buscar produtos	1973	END	1710113294169	1710113299429
USER	Buscar usuários	1957	END	1710113294529	1710113299429
USER	Buscar produtos	2176	START	1710113299449	1710113299449
REQUEST	2176		GET_produtos	1710113299450	1710113299454	OK	 
USER	Buscar usuários	1989	END	1710113295039	1710113299459
USER	Buscar usuários	2072	END	1710113297389	1710113299460
USER	Buscar produtos	2010	END	1710113295088	1710113299460
USER	Buscar usuários	2152	START	1710113299469	1710113299469
REQUEST	2152		GET_usuarios	1710113299469	1710113299470	OK	 
USER	Buscar usuários	1987	END	1710113294889	1710113299489
USER	Buscar produtos	2177	START	1710113299489	1710113299489
