ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710117394984	 	3.2.1
REQUEST	1193		GET_produtos	1710117434589	1710117434592	OK	 
REQUEST	1174		GET_usuarios	1710117434589	1710117434592	OK	 
USER	Buscar produtos	1194	START	1710117434639	1710117434639
USER	Buscar usuários	1175	START	1710117434639	1710117434639
REQUEST	1194		GET_produtos	1710117434639	1710117434641	OK	 
REQUEST	1175		GET_usuarios	1710117434639	1710117434642	OK	 
USER	Buscar produtos	989	END	1710117428699	1710117434659
USER	Buscar produtos	1205	START	1710117434689	1710117434689
REQUEST	1205		GET_produtos	1710117434689	1710117434694	OK	 
USER	Buscar produtos	1060	END	1710117430749	1710117434699
USER	Buscar usuários	1085	END	1710117431999	1710117434699
USER	Buscar usuários	1195	START	1710117434739	1710117434739
USER	Buscar produtos	1206	START	1710117434739	1710117434739
REQUEST	1195		GET_usuarios	1710117434739	1710117434749	OK	 
USER	Buscar usuários	1045	END	1710117430879	1710117434749
USER	Buscar usuários	1013	END	1710117430089	1710117434749
REQUEST	1206		GET_produtos	1710117434739	1710117434757	OK	 
USER	Buscar produtos	1207	START	1710117434789	1710117434789
REQUEST	1207		GET_produtos	1710117434789	1710117434794	OK	 
USER	Buscar produtos	999	END	1710117429289	1710117434808
USER	Buscar produtos	1208	START	1710117434839	1710117434839
USER	Buscar usuários	1196	START	1710117434839	1710117434839
REQUEST	1208		GET_produtos	1710117434839	1710117434842	OK	 
REQUEST	1196		GET_usuarios	1710117434839	1710117434842	OK	 
USER	Buscar produtos	1004	END	1710117429579	1710117434869
USER	Buscar usuários	1014	END	1710117430179	1710117434889
USER	Buscar usuários	1115	END	1710117432809	1710117434889
USER	Buscar produtos	1209	START	1710117434889	1710117434889
REQUEST	1209		GET_produtos	1710117434889	1710117434891	OK	 
USER	Buscar usuários	1047	END	1710117430968	1710117434929
USER	Buscar produtos	1210	START	1710117434939	1710117434939
USER	Buscar usuários	1197	START	1710117434939	1710117434939
REQUEST	1210		GET_produtos	1710117434939	1710117434941	OK	 
REQUEST	1197		GET_usuarios	1710117434939	1710117434941	OK	 
USER	Buscar usuários	1087	END	1710117432019	1710117434958
USER	Buscar produtos	1211	START	1710117434989	1710117434989
REQUEST	1211		GET_produtos	1710117434990	1710117434994	OK	 
USER	Buscar produtos	1005	END	1710117429640	1710117435039
USER	Buscar produtos	1029	END	1710117430108	1710117435039
USER	Buscar usuários	1198	START	1710117435040	1710117435040
USER	Buscar produtos	1212	START	1710117435040	1710117435040
REQUEST	1212		GET_produtos	1710117435040	1710117435045	OK	 
REQUEST	1198		GET_usuarios	1710117435040	1710117435046	OK	 
USER	Buscar produtos	1074	END	1710117431529	1710117435070
USER	Buscar produtos	1075	END	1710117431579	1710117435079
USER	Buscar usuários	1054	END	1710117431308	1710117435090
USER	Buscar produtos	1213	START	1710117435090	1710117435090
REQUEST	1213		GET_produtos	1710117435090	1710117435094	OK	 
USER	Buscar usuários	1199	START	1710117435139	1710117435139
USER	Buscar produtos	1214	START	1710117435139	1710117435139
REQUEST	1199		GET_usuarios	1710117435140	1710117435145	OK	 
REQUEST	1214		GET_produtos	1710117435140	1710117435146	OK	 
USER	Buscar produtos	1068	END	1710117431198	1710117435149
USER	Buscar produtos	1022	END	1710117429699	1710117435169
USER	Buscar usuários	1041	END	1710117430829	1710117435178
USER	Buscar usuários	1040	END	1710117430779	1710117435178
USER	Buscar usuários	1080	END	1710117431849	1710117435179
USER	Buscar produtos	1215	START	1710117435189	1710117435189
REQUEST	1215		GET_produtos	1710117435189	1710117435190	OK	 
USER	Buscar produtos	1032	END	1710117430289	1710117435208
USER	Buscar produtos	1216	START	1710117435239	1710117435239
USER	Buscar usuários	1200	START	1710117435239	1710117435239
REQUEST	1216		GET_produtos	1710117435239	1710117435241	OK	 
REQUEST	1200		GET_usuarios	1710117435239	1710117435242	OK	 
USER	Buscar produtos	1028	END	1710117430048	1710117435259
USER	Buscar produtos	1217	START	1710117435288	1710117435288
REQUEST	1217		GET_produtos	1710117435289	1710117435290	OK	 
USER	Buscar usuários	1114	END	1710117432809	1710117435298
USER	Buscar produtos	1038	END	1710117430638	1710117435319
USER	Buscar usuários	1201	START	1710117435338	1710117435338
USER	Buscar produtos	1218	START	1710117435338	1710117435338
REQUEST	1218		GET_produtos	1710117435338	1710117435340	OK	 
REQUEST	1201		GET_usuarios	1710117435338	1710117435341	OK	 
USER	Buscar usuários	1084	END	1710117431949	1710117435359
USER	Buscar produtos	1219	START	1710117435388	1710117435388
REQUEST	1219		GET_produtos	1710117435388	1710117435390	OK	 
USER	Buscar usuários	1039	END	1710117430749	1710117435419
USER	Buscar usuários	1118	END	1710117433049	1710117435429
USER	Buscar usuários	1202	START	1710117435438	1710117435438
USER	Buscar produtos	1220	START	1710117435438	1710117435438
REQUEST	1220		GET_produtos	1710117435438	1710117435440	OK	 
REQUEST	1202		GET_usuarios	1710117435438	1710117435441	OK	 
USER	Buscar usuários	1092	END	1710117432489	1710117435469
USER	Buscar produtos	1221	START	1710117435488	1710117435488
REQUEST	1221		GET_produtos	1710117435489	1710117435491	OK	 
USER	Buscar usuários	1079	END	1710117431808	1710117435509
USER	Buscar produtos	1027	END	1710117429989	1710117435529
USER	Buscar produtos	1222	START	1710117435539	1710117435539
USER	Buscar usuários	1203	START	1710117435539	1710117435539
REQUEST	1203		GET_usuarios	1710117435539	1710117435544	OK	 
REQUEST	1222		GET_produtos	1710117435539	1710117435545	OK	 
USER	Buscar produtos	1066	END	1710117431079	1710117435549
USER	Buscar usuários	1055	END	1710117431429	1710117435559
USER	Buscar usuários	1093	END	1710117432648	1710117435588
USER	Buscar usuários	1081	END	1710117431920	1710117435588
USER	Buscar produtos	1223	START	1710117435588	1710117435588
REQUEST	1223		GET_produtos	1710117435589	1710117435591	OK	 
USER	Buscar usuários	1121	END	1710117433189	1710117435609
USER	Buscar produtos	1224	START	1710117435638	1710117435638
USER	Buscar usuários	1204	START	1710117435638	1710117435638
REQUEST	1224		GET_produtos	1710117435639	1710117435641	OK	 
REQUEST	1204		GET_usuarios	1710117435639	1710117435642	OK	 
USER	Buscar usuários	1088	END	1710117432059	1710117435679
USER	Buscar produtos	1235	START	1710117435689	1710117435689
REQUEST	1235		GET_produtos	1710117435689	1710117435691	OK	 
USER	Buscar usuários	1225	START	1710117435739	1710117435739
USER	Buscar produtos	1236	START	1710117435739	1710117435739
REQUEST	1236		GET_produtos	1710117435740	1710117435744	OK	 
REQUEST	1225		GET_usuarios	1710117435740	1710117435744	OK	 
USER	Buscar produtos	1062	END	1710117430858	1710117435769
USER	Buscar produtos	1129	END	1710117432689	1710117435779
USER	Buscar produtos	1237	START	1710117435788	1710117435788
REQUEST	1237		GET_produtos	1710117435788	1710117435791	OK	 
USER	Buscar usuários	1042	END	1710117430849	1710117435798
USER	Buscar usuários	1057	END	1710117431549	1710117435809
USER	Buscar usuários	1116	END	1710117432939	1710117435809
USER	Buscar produtos	1109	END	1710117432528	1710117435819
USER	Buscar produtos	1099	END	1710117431969	1710117435819
USER	Buscar produtos	1103	END	1710117432199	1710117435828
USER	Buscar usuários	1226	START	1710117435838	1710117435838
USER	Buscar produtos	1238	START	1710117435838	1710117435838
REQUEST	1238		GET_produtos	1710117435839	1710117435841	OK	 
REQUEST	1226		GET_usuarios	1710117435839	1710117435841	OK	 
USER	Buscar produtos	1239	START	1710117435888	1710117435888
REQUEST	1239		GET_produtos	1710117435889	1710117435891	OK	 
USER	Buscar produtos	1059	END	1710117430699	1710117435909
USER	Buscar produtos	1096	END	1710117431808	1710117435919
USER	Buscar produtos	1031	END	1710117430229	1710117435919
USER	Buscar usuários	1127	END	1710117433559	1710117435928
USER	Buscar usuários	1117	END	1710117432978	1710117435938
USER	Buscar usuários	1227	START	1710117435938	1710117435938
USER	Buscar produtos	1240	START	1710117435938	1710117435938
REQUEST	1227		GET_usuarios	1710117435938	1710117435941	OK	 
REQUEST	1240		GET_produtos	1710117435938	1710117435941	OK	 
USER	Buscar produtos	1241	START	1710117435989	1710117435989
REQUEST	1241		GET_produtos	1710117435989	1710117435990	OK	 
USER	Buscar usuários	1122	END	1710117433399	1710117436029
USER	Buscar usuários	1228	START	1710117436038	1710117436038
USER	Buscar produtos	1242	START	1710117436039	1710117436039
REQUEST	1228		GET_usuarios	1710117436039	1710117436043	OK	 
REQUEST	1242		GET_produtos	1710117436039	1710117436045	OK	 
USER	Buscar usuários	1052	END	1710117431208	1710117436069
USER	Buscar produtos	1063	END	1710117430919	1710117436069
USER	Buscar produtos	1098	END	1710117431920	1710117436069
USER	Buscar usuários	1077	END	1710117431709	1710117436078
USER	Buscar produtos	1243	START	1710117436089	1710117436089
REQUEST	1243		GET_produtos	1710117436089	1710117436093	OK	 
USER	Buscar produtos	1106	END	1710117432359	1710117436119
USER	Buscar produtos	1134	END	1710117432958	1710117436119
USER	Buscar produtos	1071	END	1710117431358	1710117436129
USER	Buscar usuários	1113	END	1710117432779	1710117436129
USER	Buscar usuários	1229	START	1710117436139	1710117436139
USER	Buscar produtos	1244	START	1710117436139	1710117436139
REQUEST	1244		GET_produtos	1710117436140	1710117436144	OK	 
REQUEST	1229		GET_usuarios	1710117436140	1710117436145	OK	 
USER	Buscar produtos	1245	START	1710117436189	1710117436189
REQUEST	1245		GET_produtos	1710117436189	1710117436191	OK	 
USER	Buscar usuários	1230	START	1710117436239	1710117436239
USER	Buscar produtos	1246	START	1710117436239	1710117436239
REQUEST	1230		GET_usuarios	1710117436240	1710117436244	OK	 
REQUEST	1246		GET_produtos	1710117436240	1710117436245	OK	 
USER	Buscar produtos	1064	END	1710117430968	1710117436249
USER	Buscar usuários	1090	END	1710117432389	1710117436249
USER	Buscar usuários	1086	END	1710117432019	1710117436289
USER	Buscar produtos	1247	START	1710117436289	1710117436289
REQUEST	1247		GET_produtos	1710117436289	1710117436291	OK	 
USER	Buscar produtos	1061	END	1710117430809	1710117436308
USER	Buscar produtos	1070	END	1710117431308	1710117436319
USER	Buscar usuários	1164	END	1710117434239	1710117436319
USER	Buscar usuários	1082	END	1710117431920	1710117436338
USER	Buscar usuários	1231	START	1710117436339	1710117436339
USER	Buscar produtos	1248	START	1710117436339	1710117436339
REQUEST	1248		GET_produtos	1710117436339	1710117436343	OK	 
REQUEST	1231		GET_usuarios	1710117436339	1710117436343	OK	 
USER	Buscar usuários	1155	END	1710117433829	1710117436369
USER	Buscar usuários	1166	END	1710117434298	1710117436369
USER	Buscar produtos	1249	START	1710117436389	1710117436389
REQUEST	1249		GET_produtos	1710117436389	1710117436394	OK	 
USER	Buscar usuários	1162	END	1710117434198	1710117436419
USER	Buscar produtos	1100	END	1710117432028	1710117436439
USER	Buscar usuários	1232	START	1710117436439	1710117436439
USER	Buscar produtos	1250	START	1710117436439	1710117436439
REQUEST	1232		GET_usuarios	1710117436440	1710117436445	OK	 
REQUEST	1250		GET_produtos	1710117436440	1710117436446	OK	 
USER	Buscar produtos	1139	END	1710117433219	1710117436459
USER	Buscar usuários	1058	END	1710117431619	1710117436459
USER	Buscar produtos	1102	END	1710117432139	1710117436469
USER	Buscar usuários	1149	END	1710117433749	1710117436489
USER	Buscar produtos	1251	START	1710117436489	1710117436489
REQUEST	1251		GET_produtos	1710117436489	1710117436492	OK	 
USER	Buscar usuários	1233	START	1710117436539	1710117436539
USER	Buscar produtos	1252	START	1710117436539	1710117436539
REQUEST	1252		GET_produtos	1710117436540	1710117436545	OK	 
REQUEST	1233		GET_usuarios	1710117436540	1710117436546	OK	 
USER	Buscar produtos	1095	END	1710117431748	1710117436559
USER	Buscar produtos	1253	START	1710117436589	1710117436589
REQUEST	1253		GET_produtos	1710117436589	1710117436593	OK	 
USER	Buscar usuários	1234	START	1710117436640	1710117436640
USER	Buscar produtos	1254	START	1710117436640	1710117436640
REQUEST	1254		GET_produtos	1710117436640	1710117436646	OK	 
REQUEST	1234		GET_usuarios	1710117436640	1710117436646	OK	 
USER	Buscar produtos	1265	START	1710117436690	1710117436690
REQUEST	1265		GET_produtos	1710117436690	1710117436694	OK	 
USER	Buscar usuários	1091	END	1710117432389	1710117436720
USER	Buscar produtos	1069	END	1710117431248	1710117436728
USER	Buscar usuários	1151	END	1710117433779	1710117436739
USER	Buscar produtos	1266	START	1710117436739	1710117436739
USER	Buscar usuários	1255	START	1710117436739	1710117436739
REQUEST	1266		GET_produtos	1710117436739	1710117436743	OK	 
REQUEST	1255		GET_usuarios	1710117436739	1710117436744	OK	 
USER	Buscar produtos	1076	END	1710117431639	1710117436759
USER	Buscar produtos	1072	END	1710117431418	1710117436770
USER	Buscar produtos	1267	START	1710117436789	1710117436789
REQUEST	1267		GET_produtos	1710117436790	1710117436792	OK	 
USER	Buscar produtos	1146	END	1710117433589	1710117436809
USER	Buscar produtos	1268	START	1710117436839	1710117436839
USER	Buscar usuários	1256	START	1710117436839	1710117436839
REQUEST	1268		GET_produtos	1710117436839	1710117436841	OK	 
REQUEST	1256		GET_usuarios	1710117436839	1710117436842	OK	 
USER	Buscar usuários	1156	END	1710117433858	1710117436849
USER	Buscar produtos	1143	END	1710117433429	1710117436889
USER	Buscar usuários	1172	END	1710117434489	1710117436889
USER	Buscar produtos	1269	START	1710117436889	1710117436889
REQUEST	1269		GET_produtos	1710117436890	1710117436891	OK	 
USER	Buscar produtos	1073	END	1710117431469	1710117436909
USER	Buscar usuários	1257	START	1710117436939	1710117436939
USER	Buscar produtos	1270	START	1710117436939	1710117436939
REQUEST	1257		GET_usuarios	1710117436939	1710117436941	OK	 
REQUEST	1270		GET_produtos	1710117436939	1710117436942	OK	 
USER	Buscar usuários	1089	END	1710117432189	1710117436979
USER	Buscar usuários	1197	END	1710117434939	1710117436988
USER	Buscar produtos	1271	START	1710117436988	1710117436988
REQUEST	1271		GET_produtos	1710117436989	1710117436990	OK	 
USER	Buscar produtos	1138	END	1710117433169	1710117437020
USER	Buscar produtos	1094	END	1710117431699	1710117437029
USER	Buscar produtos	1272	START	1710117437039	1710117437039
USER	Buscar usuários	1258	START	1710117437039	1710117437039
REQUEST	1258		GET_usuarios	1710117437040	1710117437045	OK	 
REQUEST	1272		GET_produtos	1710117437040	1710117437045	OK	 
USER	Buscar usuários	1170	END	1710117434419	1710117437079
USER	Buscar produtos	1273	START	1710117437089	1710117437089
REQUEST	1273		GET_produtos	1710117437089	1710117437093	OK	 
USER	Buscar usuários	1259	START	1710117437139	1710117437139
USER	Buscar produtos	1274	START	1710117437139	1710117437139
REQUEST	1259		GET_usuarios	1710117437140	1710117437145	OK	 
REQUEST	1274		GET_produtos	1710117437140	1710117437146	OK	 
USER	Buscar usuários	1158	END	1710117434129	1710117437180
USER	Buscar produtos	1275	START	1710117437190	1710117437190
REQUEST	1275		GET_produtos	1710117437190	1710117437194	OK	 
USER	Buscar usuários	1112	END	1710117432719	1710117437239
USER	Buscar produtos	1276	START	1710117437239	1710117437239
USER	Buscar usuários	1260	START	1710117437239	1710117437239
REQUEST	1276		GET_produtos	1710117437240	1710117437245	OK	 
REQUEST	1260		GET_usuarios	1710117437240	1710117437245	OK	 
USER	Buscar produtos	1180	END	1710117433899	1710117437249
USER	Buscar usuários	1157	END	1710117434088	1710117437258
USER	Buscar produtos	1277	START	1710117437289	1710117437289
REQUEST	1277		GET_produtos	1710117437289	1710117437292	OK	 
USER	Buscar usuários	1152	END	1710117433808	1710117437309
USER	Buscar usuários	1159	END	1710117434169	1710117437309
USER	Buscar usuários	1120	END	1710117433189	1710117437318
USER	Buscar produtos	1278	START	1710117437339	1710117437339
USER	Buscar usuários	1261	START	1710117437339	1710117437339
REQUEST	1278		GET_produtos	1710117437339	1710117437342	OK	 
REQUEST	1261		GET_usuarios	1710117437339	1710117437342	OK	 
USER	Buscar usuários	1154	END	1710117433819	1710117437358
USER	Buscar produtos	1181	END	1710117433959	1710117437369
USER	Buscar produtos	1279	START	1710117437389	1710117437389
REQUEST	1279		GET_produtos	1710117437389	1710117437393	OK	 
USER	Buscar produtos	1107	END	1710117432418	1710117437419
USER	Buscar produtos	1108	END	1710117432469	1710117437419
USER	Buscar usuários	1262	START	1710117437439	1710117437439
USER	Buscar produtos	1280	START	1710117437439	1710117437439
REQUEST	1262		GET_usuarios	1710117437439	1710117437441	OK	 
REQUEST	1280		GET_produtos	1710117437439	1710117437442	OK	 
USER	Buscar produtos	1097	END	1710117431858	1710117437449
USER	Buscar usuários	1128	END	1710117433598	1710117437468
USER	Buscar produtos	1133	END	1710117432898	1710117437489
USER	Buscar usuários	1163	END	1710117434219	1710117437489
USER	Buscar produtos	1281	START	1710117437489	1710117437489
REQUEST	1281		GET_produtos	1710117437489	1710117437491	OK	 
USER	Buscar usuários	1263	START	1710117437539	1710117437539
USER	Buscar produtos	1282	START	1710117437539	1710117437539
REQUEST	1263		GET_usuarios	1710117437540	1710117437545	OK	 
REQUEST	1282		GET_produtos	1710117437540	1710117437546	OK	 
USER	Buscar produtos	1283	START	1710117437588	1710117437588
REQUEST	1283		GET_produtos	1710117437589	1710117437593	OK	 
USER	Buscar produtos	1130	END	1710117432749	1710117437619
USER	Buscar produtos	1142	END	1710117433379	1710117437619
USER	Buscar produtos	1101	END	1710117432079	1710117437628
USER	Buscar produtos	1141	END	1710117433329	1710117437639
USER	Buscar usuários	1264	START	1710117437639	1710117437639
USER	Buscar produtos	1284	START	1710117437639	1710117437639
REQUEST	1284		GET_produtos	1710117437639	1710117437643	OK	 
REQUEST	1264		GET_usuarios	1710117437639	1710117437644	OK	 
USER	Buscar produtos	1182	END	1710117434009	1710117437668
USER	Buscar produtos	1187	END	1710117434268	1710117437668
USER	Buscar usuários	1199	END	1710117435139	1710117437689
USER	Buscar produtos	1296	START	1710117437689	1710117437689
REQUEST	1296		GET_produtos	1710117437689	1710117437691	OK	 
USER	Buscar produtos	1131	END	1710117432799	1710117437699
USER	Buscar usuários	1171	END	1710117434449	1710117437699
USER	Buscar usuários	1285	START	1710117437729	1710117437729
REQUEST	1285		GET_usuarios	1710117437729	1710117437732	OK	 
USER	Buscar usuários	1196	END	1710117434839	1710117437739
USER	Buscar produtos	1297	START	1710117437739	1710117437739
REQUEST	1297		GET_produtos	1710117437739	1710117437741	OK	 
USER	Buscar produtos	1135	END	1710117433008	1710117437748
USER	Buscar usuários	1119	END	1710117433069	1710117437789
USER	Buscar produtos	1298	START	1710117437789	1710117437789
REQUEST	1298		GET_produtos	1710117437789	1710117437792	OK	 
USER	Buscar produtos	1147	END	1710117433640	1710117437809
USER	Buscar usuários	1286	START	1710117437819	1710117437819
REQUEST	1286		GET_usuarios	1710117437819	1710117437823	OK	 
USER	Buscar usuários	1126	END	1710117433549	1710117437838
USER	Buscar produtos	1299	START	1710117437838	1710117437838
REQUEST	1299		GET_produtos	1710117437839	1710117437842	OK	 
USER	Buscar produtos	1191	END	1710117434479	1710117437889
USER	Buscar produtos	1300	START	1710117437889	1710117437889
REQUEST	1300		GET_produtos	1710117437889	1710117437892	OK	 
USER	Buscar usuários	1198	END	1710117435040	1710117437909
USER	Buscar usuários	1287	START	1710117437909	1710117437909
REQUEST	1287		GET_usuarios	1710117437909	1710117437913	OK	 
USER	Buscar produtos	1104	END	1710117432249	1710117437938
USER	Buscar produtos	1301	START	1710117437938	1710117437938
REQUEST	1301		GET_produtos	1710117437938	1710117437940	OK	 
USER	Buscar produtos	1136	END	1710117433059	1710117437979
USER	Buscar produtos	1302	START	1710117437989	1710117437989
REQUEST	1302		GET_produtos	1710117437990	1710117437992	OK	 
USER	Buscar usuários	1288	START	1710117437998	1710117437998
REQUEST	1288		GET_usuarios	1710117437999	1710117438004	OK	 
USER	Buscar usuários	1150	END	1710117433769	1710117438009
USER	Buscar produtos	1303	START	1710117438039	1710117438039
REQUEST	1303		GET_produtos	1710117438039	1710117438042	OK	 
USER	Buscar produtos	1188	END	1710117434318	1710117438070
USER	Buscar produtos	1105	END	1710117432309	1710117438079
USER	Buscar produtos	1304	START	1710117438089	1710117438089
USER	Buscar usuários	1289	START	1710117438089	1710117438089
REQUEST	1304		GET_produtos	1710117438090	1710117438094	OK	 
REQUEST	1289		GET_usuarios	1710117438090	1710117438094	OK	 
USER	Buscar produtos	1305	START	1710117438139	1710117438139
REQUEST	1305		GET_produtos	1710117438139	1710117438144	OK	 
USER	Buscar usuários	1201	END	1710117435338	1710117438169
USER	Buscar usuários	1290	START	1710117438189	1710117438189
USER	Buscar produtos	1306	START	1710117438189	1710117438189
REQUEST	1290		GET_usuarios	1710117438189	1710117438194	OK	 
REQUEST	1306		GET_produtos	1710117438189	1710117438194	OK	 
USER	Buscar usuários	1167	END	1710117434308	1710117438219
USER	Buscar usuários	1153	END	1710117433819	1710117438230
USER	Buscar usuários	1161	END	1710117434198	1710117438230
USER	Buscar usuários	1160	END	1710117434169	1710117438239
USER	Buscar produtos	1207	END	1710117434789	1710117438239
USER	Buscar produtos	1307	START	1710117438239	1710117438239
REQUEST	1307		GET_produtos	1710117438239	1710117438242	OK	 
USER	Buscar usuários	1123	END	1710117433508	1710117438258
USER	Buscar produtos	1145	END	1710117433539	1710117438279
USER	Buscar usuários	1291	START	1710117438279	1710117438279
REQUEST	1291		GET_usuarios	1710117438280	1710117438283	OK	 
USER	Buscar usuários	1148	END	1710117433680	1710117438289
USER	Buscar produtos	1308	START	1710117438288	1710117438288
REQUEST	1308		GET_produtos	1710117438289	1710117438291	OK	 
USER	Buscar usuários	1229	END	1710117436139	1710117438310
USER	Buscar produtos	1309	START	1710117438339	1710117438339
REQUEST	1309		GET_produtos	1710117438339	1710117438344	OK	 
USER	Buscar usuários	1204	END	1710117435638	1710117438387
USER	Buscar usuários	1292	START	1710117438387	1710117438387
USER	Buscar usuários	1124	END	1710117433519	1710117438389
USER	Buscar produtos	1176	END	1710117433689	1710117438389
USER	Buscar produtos	1310	START	1710117438389	1710117438389
REQUEST	1292		GET_usuarios	1710117438387	1710117438390	OK	 
REQUEST	1310		GET_produtos	1710117438389	1710117438391	OK	 
USER	Buscar produtos	1179	END	1710117433848	1710117438398
USER	Buscar produtos	1311	START	1710117438439	1710117438439
REQUEST	1311		GET_produtos	1710117438439	1710117438442	OK	 
USER	Buscar usuários	1293	START	1710117438458	1710117438458
REQUEST	1293		GET_usuarios	1710117438459	1710117438461	OK	 
USER	Buscar produtos	1137	END	1710117433108	1710117438488
USER	Buscar usuários	1174	END	1710117434588	1710117438488
USER	Buscar produtos	1144	END	1710117433479	1710117438488
USER	Buscar produtos	1312	START	1710117438488	1710117438488
REQUEST	1312		GET_produtos	1710117438489	1710117438490	OK	 
USER	Buscar produtos	1111	END	1710117432639	1710117438538
USER	Buscar usuários	1125	END	1710117433539	1710117438538
USER	Buscar produtos	1313	START	1710117438538	1710117438538
REQUEST	1313		GET_produtos	1710117438539	1710117438541	OK	 
USER	Buscar produtos	1110	END	1710117432578	1710117438549
USER	Buscar produtos	1140	END	1710117433269	1710117438549
USER	Buscar usuários	1294	START	1710117438549	1710117438549
REQUEST	1294		GET_usuarios	1710117438549	1710117438551	OK	 
USER	Buscar produtos	1314	START	1710117438589	1710117438589
REQUEST	1314		GET_produtos	1710117438589	1710117438591	OK	 
USER	Buscar produtos	1132	END	1710117432849	1710117438619
USER	Buscar usuários	1295	START	1710117438639	1710117438639
USER	Buscar produtos	1315	START	1710117438639	1710117438639
REQUEST	1295		GET_usuarios	1710117438640	1710117438645	OK	 
REQUEST	1315		GET_produtos	1710117438640	1710117438646	OK	 
USER	Buscar usuários	1165	END	1710117434279	1710117438670
USER	Buscar usuários	1173	END	1710117434528	1710117438670
USER	Buscar produtos	1327	START	1710117438688	1710117438688
REQUEST	1327		GET_produtos	1710117438689	1710117438693	OK	 
USER	Buscar usuários	1316	START	1710117438729	1710117438729
REQUEST	1316		GET_usuarios	1710117438729	1710117438731	OK	 
USER	Buscar produtos	1328	START	1710117438739	1710117438739
REQUEST	1328		GET_produtos	1710117438739	1710117438740	OK	 
USER	Buscar produtos	1193	END	1710117434588	1710117438779
USER	Buscar produtos	1329	START	1710117438788	1710117438788
REQUEST	1329		GET_produtos	1710117438789	1710117438793	OK	 
USER	Buscar usuários	1175	END	1710117434639	1710117438799
USER	Buscar usuários	1317	START	1710117438819	1710117438819
REQUEST	1317		GET_usuarios	1710117438819	1710117438822	OK	 
USER	Buscar produtos	1330	START	1710117438838	1710117438838
REQUEST	1330		GET_produtos	1710117438839	1710117438841	OK	 
USER	Buscar usuários	1202	END	1710117435438	1710117438859
USER	Buscar produtos	1331	START	1710117438889	1710117438889
REQUEST	1331		GET_produtos	1710117438889	1710117438893	OK	 
USER	Buscar produtos	1185	END	1710117434169	1710117438909
USER	Buscar usuários	1318	START	1710117438909	1710117438909
REQUEST	1318		GET_usuarios	1710117438909	1710117438913	OK	 
USER	Buscar produtos	1332	START	1710117438938	1710117438938
REQUEST	1332		GET_produtos	1710117438939	1710117438940	OK	 
USER	Buscar usuários	1169	END	1710117434389	1710117438949
USER	Buscar produtos	1194	END	1710117434639	1710117438949
USER	Buscar produtos	1333	START	1710117438988	1710117438988
REQUEST	1333		GET_produtos	1710117438988	1710117438990	OK	 
USER	Buscar usuários	1319	START	1710117438998	1710117438998
REQUEST	1319		GET_usuarios	1710117438998	1710117439001	OK	 
USER	Buscar usuários	1200	END	1710117435239	1710117439029
USER	Buscar produtos	1334	START	1710117439039	1710117439039
REQUEST	1334		GET_produtos	1710117439039	1710117439041	OK	 
USER	Buscar usuários	1320	START	1710117439089	1710117439089
USER	Buscar produtos	1335	START	1710117439089	1710117439089
REQUEST	1320		GET_usuarios	1710117439089	1710117439091	OK	 
REQUEST	1335		GET_produtos	1710117439089	1710117439091	OK	 
USER	Buscar produtos	1336	START	1710117439139	1710117439139
REQUEST	1336		GET_produtos	1710117439139	1710117439140	OK	 
USER	Buscar usuários	1234	END	1710117436640	1710117439159
USER	Buscar usuários	1321	START	1710117439188	1710117439188
USER	Buscar produtos	1337	START	1710117439188	1710117439188
REQUEST	1321		GET_usuarios	1710117439188	1710117439191	OK	 
REQUEST	1337		GET_produtos	1710117439188	1710117439191	OK	 
USER	Buscar produtos	1238	END	1710117435838	1710117439209
USER	Buscar produtos	1178	END	1710117433799	1710117439239
USER	Buscar produtos	1338	START	1710117439238	1710117439238
REQUEST	1338		GET_produtos	1710117439239	1710117439241	OK	 
USER	Buscar usuários	1168	END	1710117434348	1710117439279
USER	Buscar usuários	1322	START	1710117439279	1710117439279
REQUEST	1322		GET_usuarios	1710117439279	1710117439282	OK	 
USER	Buscar produtos	1189	END	1710117434378	1710117439289
USER	Buscar produtos	1339	START	1710117439289	1710117439289
REQUEST	1339		GET_produtos	1710117439289	1710117439292	OK	 
USER	Buscar produtos	1221	END	1710117435488	1710117439309
USER	Buscar produtos	1340	START	1710117439339	1710117439339
REQUEST	1340		GET_produtos	1710117439339	1710117439344	OK	 
USER	Buscar usuários	1259	END	1710117437139	1710117439359
USER	Buscar usuários	1323	START	1710117439368	1710117439368
REQUEST	1323		GET_usuarios	1710117439369	1710117439371	OK	 
USER	Buscar produtos	1341	START	1710117439389	1710117439389
REQUEST	1341		GET_produtos	1710117439390	1710117439393	OK	 
USER	Buscar produtos	1213	END	1710117435090	1710117439409
USER	Buscar usuários	1195	END	1710117434739	1710117439429
USER	Buscar produtos	1184	END	1710117434109	1710117439440
USER	Buscar usuários	1232	END	1710117436439	1710117439440
USER	Buscar produtos	1342	START	1710117439440	1710117439440
REQUEST	1342		GET_produtos	1710117439440	1710117439443	OK	 
USER	Buscar produtos	1183	END	1710117434059	1710117439449
USER	Buscar usuários	1324	START	1710117439459	1710117439459
REQUEST	1324		GET_usuarios	1710117439459	1710117439462	OK	 
USER	Buscar produtos	1343	START	1710117439489	1710117439489
